,comments,likes
251,S클 5대 가격인데요? 어찌 3대아 말씀 하시는거죠?,1
252,벤츠glc300e리뷰해주세요.쿠페말고요,1
253,난중에 돈많이 벌어서 엄마 사드려야지^^ 꿈은 꾸는자에게만 이루어진다 1000억 계약완료,2
254,길을비켜라 집한채 굴러간다,1
255,아니도대체싫어하는디자인이나브랜드취향이뭔가요?김한용씨는매번좋다고만하시니취향을모르겠네요,4
256,"이거나 살까? S클, 람보, F8 고민",1
257,와...,1
258,롤스로이스 생각보다 뒷자석이 안넓은것같은데? 뭔가 보기에는 럭셔리차지만 뒷자석 시승하면 키180넘는 사람들은 다리 아플것같은데?,1
259,하루 종일 문만 열고 닫기 ㅋㅋㅋㅋㅋ,3
260,토요일 오전 11시 거실에 대짜로 누워 롤로 리뷰를 보다니,1
261,썸머 타이어 사양인가요?,1
262,8:27 브레이크 소음인가요...?,2
263,아씨 이거 보다가 버스 놓쳤네 ...............,3
264,하지만 우리는 못 산다는 현실,2
265,핸들조향을 왜해줘 ㅋㅋ 김기사가 운전하는뎅,1
266,촬영 장소가 어딘가요??,1
267,블랙아이스가 있을법도 한데...,1
268,기름값 달달하겠네 ㅋㅋㅋ,1
269,이거 누가 시승 시켜준다고 연락오면 정장 입고 나가야 할거 같은데...,1
270,이 차로 시내주행 꽉 막혔을 때 앞대가리 들이밀고 차선변경 하고싶다.,1
271,웅장해 지는구만.,1
272,잘 볼께용~,1
273,그림의 떡...,1
274,20:11 롱바디가 아니라 숏바디라 그런듯 합니다,7
