,comments,likes
59,롤스로이스 타고 맥드라이브 가보고 싶네.예전에 그런 소리가 있었는데.. 매직 카펫 어쩌고 하는게 컵에 물을 채우고 서울 부산 왕복을 해도 물 안흘린다고... 그만큼 승차감이 좋다는 거겠지,2
60,"자꾸 제네시스랑 럭셔리함, 판매방식에 대해 비교하시는데 제네시스 와 롤스로이스는 일단 비교대상이 아닌것 같습니다.",1
61,차야 일반 대중차(독3사도 포함되버리겠죠)에 비해 뭔가 다르고 좋겠죠?  근데 냉정히 제눈에 인테리어는 그냥 올드하고 트렌드에 안맞아보여요~  근데도 너무 좋다고 하시는거보면... 역시 브랜드가 주는 심리적효과는 객관을 한참 뛰어넘는 힘을 가지고 있네요.,2
62,와..차를 보는건지 예술작품을 보는건지..,1
63,하 진짜 너무이쁘고 멋있고 기품있고.. 럭셔리하다.. 타고싶다.. 어깨에힘 뒤지게 들어갈텐데 하아..현실은 yf소나타.. 하,1
64,저도 살겁니다 다음생에....영상 잘 봤습니다!,1
65,눈내리는 설산에서 달리는 모습이 진짜 침고이네요..,3
66,재밌게 봤습니다~,1
67,5억9천이라 하면느낌안오는데 s클래스 3대라하니 느낌확오네 .. 진짜 겁나비싼차구나;,2
68,차를 사는게 아니라 내 생활을 산다ㅋㅋㅋㅋㅋ 비유 적절하네요,68
69,오늘따라 운전석을 핸들에 바짝 가까이하고 운전하시는 것 같은데요? ㅋㅋㅋ,1
70,"롤스로이스 고스트와 현대 제네시슬 보니, 대대로 이어온 명문있는 부자와 로또에 당첨 돼 백화점에서 요즘 유행 한다는 비싼 옷을 덕지덕지 걸처입은 사람을 보는 느낌이랄까요? 확실히 롤스로이스 고스튼 기품이 다르군, 고스트 시승기 잘 봤으며 김한용 리뷰어님과 모카 직원분들 2020 한해 수고 많으셨고  2021 Happy New Year.",1
71,이 유튜브 차를 뽀대나게 잘 표현함 ㅜㅜ 롤스로이스 타고싶네,1
72,돈존나모아서 한번 타보고싶다...,1
73,이런 차를 가지고 가면 주변에 모세의 기적이 일어납니다,2
74,역시 롤스로이스라는 건가봐요.돈많으면 관상용으로 전시해도 될까요?😄😄,1
75,날카로워지고 날렵해지고 젊어진느낌..중후한 느낌은 덜하지만 그만큼 구매층 나이가 낮아진걸 뜻하겠죠?,1
76,갠 적으로는 벤틀리가 더 아름다운 것 같습니다~ㅎㅎ롤스는 먼가...엉성한 불편함이 있더군요..,2
77,항상 느끼는거지만 5억차도 2억차도 모두 5천짜리 차와 비교하며 비교우위를 설명하고 오천짜리차는 왜 못하냐고 비굘하니 참...,1
78,그래도 롤스로이스는 누가 운전하는가 중요한게 아니라 누가 내리는가가 중요한 차라 생각합니다. 아무리 부자라도 운전석에서 내리면 기사같은 느낌이ㅋㅋㅋㅋㅋ,5
79,롤스로이스에 초보운전 붙이고 타는게 제 소원입니다ㅎㅎ,1
80,정말 저는 스포츠카 같은건 멋있다고 생각 안하는데 저건 정말 고풍스럽고 멋지네요....,5
81,어떤분이 이야기했는데 롤스로이스가 자율주행이 없는이유가 자율주행시스템 만들바에는 재털이를 더 고급스럽게 만들겠다 라고 그랬대요ㅋㅋ 어차피 기사가 있는데 뭐하러 자율주행을 만드냐는 말이겠죠ㅋㅋ,2
82,저 차 타려면 차량 유지비에 기사 고용비도 넣어서 계산해야겠는데 ㅋㅋㅋ,1
83,ㅋㅋㅋㅋㅋ 기사가 된 느낌이 드네 ㅋㅋㅋㅋㅋㅋㅋㅋ 와 진짜 드립왕이다 ㅋㅋㅋ,23
84,롤스로이스는... 뒷좌석에 타봐야 제대로 아는거 아닙니까 ㅎㅎ,1
85,롤로를 타고 요트장에서 요트를 타면 하루일과가 요트로 시작해서 요트로 끝나는 삶...,1
86,오 신차 하나 뽑으셨네요! 이야 멋지십니다~!,1
87,형님 롤스 앞에선 차분하시네요,1
88,갓용님은 고스트보다 던을 더 찰지게 리뷰하실거같은데,1
89,571마력 느껴보고싶다..,4
90,와 ㄹㅇ 감성..,1
91,가성비 따지는 순간 서민이죠...ㅠ,6
92,와 차만 봐도 지리겠네,1
93,와 고속주행인데 말소리 엄청 잘들리네요...,2
94,항상 궁금했는데 시승할때 제공하는 측에서 사고에 대한 보장은 안하나보네요 ㅋㅋ 뭐 진짜 후덜거려서 찍겠습니까 ㅋㅋㅋㅋㅋ,158
95,롤스로이스도 도로 주행하면 운전 생초보도 잘 하겠닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다 파해갈 듯,6
96,사실 잘껴줘요 에서 빵터졌네요 ㅋㅋ,6
97,그래도 국내 차 중에는 제네시스가 좋긴 한가보네... 롤스로이스랑 감히 비교가 되네... 많이 떨어지지만,1
98,차를 사는게 아니라 생활을 사는거다ㅋㅋㅋㅋㅋ 멘트 기가막형ㅅ,23
99,핸들에 노면 진동이 올라오는데 그게 나쁜가요라니. 참.,3
100,"롤스로이스 핸들조향, 자동주행 없는 이유가 롤로 타는 사람은 다 운전기사가 있어서 그런거라고 하던데",1
101,롤스로이스를 타면 뒷차가 크락션을 안울린다 = 가까이서 구경하고 있음ㅋㅋ,197
102,차를사는게아니라 생활을산다 명언이다ㅋㅋ,2
103,자동차리뷰는 항상 이채널이 젤  최곤것같아요 ㅋㅋ 근데 제네시스를 안좋아하시는 것 같아요! ㅋㅋ,1
104,덩치에 비해 되게 날렵해 보이는군요,1
105,과실비율 9:1 받아도 씹손해,6
106,결코 화려하지않은 무언의 존재감정션.,2
107,동영상에서 보면 위에 차체는 가만히 움직이지도 않고 바퀴만 움직이는 것 처럼 보이네요,2
108,노면의 진동이 느껴짐 . 내차도 고급 ㅋㅋ,1
109,다음 생에 이재용 회장 손자로 태어나서 꼭 사겠습니다,1
110,한용이형너무귀여우셔^^,1
111,벤츠 S클 EBC는유압장치를 별도로 달아서 댐퍼의 감쇠력을 조절하는 게 아니라차를 순식간에 들었다 놨다 하는 겁니다방식이 전혀 달라요타사는 에어 스프링을 이용하기에순발력이나 힘에 한계가 있죠,1
112,나랑 아무상관없는차ㄷㄷ 근데 계속보고있음ㅋㅋ,100
113,화려한 치장이 없다뇨…롤.스.로.이.스. 이 5글자가 모든걸 말해주는걸요…,1
114,이 차가 바로  도로에서 주변에 차가 없어진다는 찬가요,3
115,롤스로이스는 운전자보다 뒷자리에 더 포커싱을 맞췄다 해요. 왜냐면 롤스로이스를 구매하는 사람은 직접 운전하지 않고 누군가가 운전을 해주길 때문이라..는,1
116,영상 초반  촬영장소가 어딘가요??? 너무 이뻐요 ㅜㅜ,1
117,롤스로이스 고스트  차 좋지~~~  안락함은 갑이지~~~~~,3
118,믿고 보는 시승기,2
119,핸들조향이 안되는 이유 : 어차피 기사를 쓰기 때문에 자율주행이 필요가 없다,1
120,11:54 회장님들과 도련님들은 조향을 할일이 없어서.....,89
121,5:37 캬 띵언,166
122,프리미엄버스로 대리만족...,1
123,티코가 롤스로이스로 바뀌는 마법,1
124,직접 운전 해봤네요 묵직합니다  기름 벌레죠,1
125,원래 차에 그닥 관심이 없는데 차 바꿀때가 돼서 이거저거 찾아보다가 이 채널에 들어와서는 홀린듯이 영상을 계속 보고있어요... 저좀 꺼내주세요.... ㅋㅋㅋㅋㅋ,1
126,우산 잘잃어버리는데 저거잃어버리면 슬프겠다,2
127,11:50 핸들조양이 없는이유 롤스로이스: 어디 기사놈이 쉴려고 클루즈 컨트롤로도 감사해야지,62
128,14:40 과 영상에 나오는 고급 주택은 어디인가요? 너무 좋아보이네요,4
129,S클을 훨신 더 저렴한 차종으로 분류시켜버리는구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,14
130,발 디디는게 너무 미안해!~ 에서 빵터졌습니다 ㅋㅋㅋ,1
131,한 20분 시청했더니 알 수 없는 미묘한 감정이 올라오네요. 쩝.....,1
132,저거 타고 부산 가고싶다 과연 다 비켜줄지,1
133,차를 사는게 아니라 내 생활을 산다진짜 말 잘하셔 이편에 보면 와 ㅋㅋㅋㅋ저도 삽니다 ^^ 언젠지는 모르겠지만 ㅎㅎ6:33 육공트럭 느낌? 시드니 파라마타 웨스트필드에서 한번 팬텀 고스트 타봤는데 팬텀은 ㄹㅇ 육공트럭인줄 ㅋㅋㅋ,1
134,*모세의 기적포브스 선정 도심에서 몰기에 가장 편한 차,1
135,그릴 불들어오는게 이렇게 고급져..?,6
136,ㄹㅇ 롤스로이스는 클락션 안하고 뒤에 가까이 와서 구경할듯 ㅋㅋㅋ,1
137,그릴 일자로 된거 왜케 옛날차같지 ㅋ 현기에 적응대서 그런가,1
138,그 와중에 방향지시등 레버랑 와이처 레버는 아반떼급이네,3
139,롤스로이스! 집보다 싸다!!,1
140,근데 흰색 시트 오래되면 이염되고 그러는데......롤스로이스는 그것도 고급가죽이라 상관 없는건가.....,1
141,"5:02~5:08 그건 롤스로이스라서 잘끼워주는거에요 선생님,,",1
142,이런 차는 느리게 달리며 나 롤스로이스야 라고 뽐내는 차,1
143,다른 시승에비해 유난히 긴장하신거같아요,2
144,다다다다음생에 한번 꿈꿔봐야지...,1
145,김한용님이 롤스로이스를 사서 타면?뭐야?  돈 디게 많이 벌었대? 라고 바로 반응이 오는 차. 차만으로 부를 가늠해주는 차. 알아서 기어~라고 해주는 차죠. 그게 젤루 큰 매력.,1
146,핸들조향이 안되는이유어차피 저 정도 차타는 분들은 전용기사라는 이미 훌륭한 자율주행시스템이 있음.. ㅋㅋㅋㅋㅋ,1
147,김한용님! 다름이아니고 오늘 외출하다 주차장에서 출시준비중인(?)차량을 보았는데 사진을 찍어놓았습니다.제보좀 드리고싶은데 메일주소좀 알 수 있을까요??해당차량은 BMW사의 suv같은데 전기차모델인것 같습니다,7
148,예전에는 집을 팔아도 못샀는데 지금은 집 팔면 3대는 살 수 있음 ㅋㅋ,1
149,마법 양탄자를 타보신분이 여기 계셨군요 ㅋㅋㅋ,1
150,부모님 뒤에 모시고 롤스로이스 타는게 내꿈임..,1
151,"11:55 어댑티브 크루즈 핸들 조향하지 않는 이유에 대해서 롤스로이스 답변""애초에 우리차는 오너가 직접 운전하는 차가 아닙니다. 불완전한 어댑티브 크루즈 쓰실거면 그 대신 운전기사를 고용하세요""",2
152,11:32 내 뒤에있는 롤스로이스 차주가 앞을 보지않는다.(ㄷㄷㄷ;),82
153,신발 벗고 타야할 거 같은 포스,1
154,보험료 얼마나 나올까요?,1
155,17:41 이거는 벤츠의 E-ABC가 제일 좋다고 생각합니다 개인적으론... ㅋㅋ,2
156,5:09 다른 차들이 다 비켜주니까,10
157,사이버펑크 2077에 나오는 차처럼 생기기는 했다나는 사펑도 없고 롤스로이스도 없지만 ㅠ...,1
158,12:55 그럼 편집장님은 어떤 내비가 마음에 드셨나요?,1
159,ㅋㅋ 저 차를 어떻게 타냐 ㅈㄴ 무섭다 긁는 순간 와우 상상만 해도 랄부 떨리네요,1
160,김모카 기자님 너무 멋있으시네요~~마치 신사다운 영국귀족 느낌...,4
161,제로백 따지는 슈마허 선생님들 입들 싹 닫고 있는거 보소ㅋㅋㅋㅋ,109
162,저거 타려면 재산이 100억은 되어야 겠네,3
163,2:15 젊은 사람들이 좋아할만하지만 살돈은 없다는...,1
164,광고라고 해봐야 저것을 살 수 없는데 무슨 의미가... ㅎㅎㅎㅎ,7
165,14:53 형님 본네트 넘 세게 닫으시는거 아닌가요?ㅎㅎㅎ,2
166,딴건 모르겠고 우산 꽃이가 탐난다 ㅋㅋㅋㄱ,1
167,롤스가 앞에 오믄 누가 안 비켜 줄까요 ㅋㅋㅋㅋ 잘 못 건드렸다가 패가망신인데 ㅠ,3
168,12:51그것도 맞춤형으로 봐꾸면되요. ㅋㅋㅋㅋㅇㅖ를들어 자기목소리르ㅗ 녹음한다던갘ㅋㅋㅋ,1
169,벤틀리 컨티넨탈 gt 2020도 리뷰 해주세유 ㅠㅠ,1
170,"아벤, 812뭐 이런차들이 6,7억하는게 이해가 안된다...... 나같으면 무조건 고스트 살듯?",3
171,11:10 제네시스 지금도 독일 3사랑 가격 비비려고 하는데 비스포크한다고 영업구조까지 바꾸면 ㅋㅋㅋㅋ가격으로는 아예 벤츠 뺨 후릴듯 싶습니닼ㅋㅋㅋㅋ,1
172,사고날까봐 보는 것이 무서워요 ㅎㅎㅎ,1
173,못먹는 감 찌르는거 보는 중..ㅋㅋ,1
174,캬 gta에서밖에 못타본 차,1
175,이거랑 아반떼랑 고민중인데.. 음 그래도 연비 좋은 아반떼가 낫겠죠?,1
176,레인지로버가 승차감 더좋음,1
177,그릴 불빛 만드는거는 불법인데 순정으로 만들어 주셧네,1
178,엄청난 고급  차량에 그렇지 않은 옷 스타일..,1
179,모터그래프 시절에는 정보 전달 좋고 분석도 예리했는데 잡설이 많아 졌네요 인트로 영상도 너무 중간에. 많고,1
180,3천만원짜리 아파트에서 비피더스와 김밥을먹으며 롤스로이스 리뷰를 본드아.. 자전거를타면서 행복하다면 행복한것이고 롤스로이스를 타면서 불행하다면 불행한것이드아..  그러므로 나에게 롤스로이스는 신기루이며 허상이드아..  눈물이 난드아.,1
181,허세일뿐.... 디자인? 요즘 감성에 맞지않고 애플 테슬라 등 새로운 전기차 시대로 전환되면 역사속으로 사라질 것이야....,1
182,760li로 저렴하게 롤스를 즐겨라,1
183,이번 영상을 혹시라도 거짓말을 하신다 해도 확인할길이 없네요...^^;;평생 한번 타볼수는 있을려나...,1
184,오 ㅏ.... 미쳤나봐 개머싯어,2
185,끼어들기해도 치들이 다 비켜줄꺼다ㅋㅋ안전거리 100미터 항상유지 옆에는 붙지말자 기스만나도 그렌저 1대값나갈듯,1
186,1분 전? 롤스로이스? 이건 킹참지,1
187,돈이 너무 많아 썩어나는 사람들만 탈수 있는 차.. 2년 지나고 3년 지나면 애물단지 되는 차..  고장도 잘나서 유지비 수리비 억 소리나는 차..  일찌감치 맘을 접고 단념해야지 ㅎ,2
188,이차는 이제 재 찹니다....^^인감만 있음 그냥 확....ㅋㅋㅋㅋ,1
189,5:35 명언입니다 ㅎㅎ,15
190,고스트가 6억은 쫌 아니지않나?,2
191,4:47  모카를 접으시는게 아니라 노예계약쓰고 모카 수익 모두 반납해야져!!ㅋㅋㅋㅋㅋㄲ...어오.... 무서워,1
192,저차는 진짜 신발 벗고 타야..,1
193,고스트 연료 고급유가 필수 인가요?,1
194,아버지께서 차를 바꾸려 하시는 데ㅡ 롤스 추천해 드려야겠네요근데  . . 왜 욕먹을 것 같단 기분이 들까요?,2
195,시내운전에는 저만한게 없지요다 피하니까요ㅋㅋㅋㅋㅋㅋ,89
196,차안에서 스마트폰 같은 화면보면 멀미 100%직빵으로 오는데..이차 타면 스마트폰 봐도 멀미 안나나요?,1
197,롤스로이스는 핸들조향장치 필요없답니다....어차피 기사가 운전하니까,2
198,우린 프리미엄이야!!!!!!!!!!!!!,1
199,리모콘으로 자동주차가 되면 끝장날거같은데,1
200,창문열고 닫을때 진심 와 햇다,15
201,내가 돈 많으면 s클 신형 선택할듯,2
202,이래서 차 유튜버 하는구나,1
203,나라면 탈수있어~! 영지니어스,1
204,흰색이 진짜 왕이 타는 백마 같네ㅋㅋㅋ,2
205,혹시 어제 촬영하셧나용ㅎㅎ어제 고속도로에서 똑같은차 봣는댕,1
206,잘 끼어들수 있는이유 : 알아서 다 피해주니까,2
207,제네시스랑 비교를? ㅎ잘봤습니다,1
208,ㄹㅇ 꿈이다 꿈,1
209,우리집 햄스터한테 사준 차네요~,1
210,60억 있으면 유지가능하려나,1
211,테일램프 약간 벤츠느낌?,2
212,롤스로이스 타고 뒷 차에 바짝 붙어가면 어떻게 되는지 궁금합니다,9
213,저 차가 내 앞에서 알짱거린다면 앞차와 거리두기 확실히 하고 멀찌감치 피한다.,1
214,로또 1등 걸려도 못 살것 같은 차 부가티 엔진오일교체비용이 2천만원 타이어가 3천만원이라는데 롤스는 얼마나하려나??,2
215,저걸로 벽에 박으면 구독자 100만 돼는건데 ㅎㅎ,1
216,5:32 당연히 달라지겠죠..옆에 가고 싶지도 않을듯,13
217,아 괜히봤다..팰리 캘리그래피 계약했는데..그렇게 좋아보이던 차가..눈에 안들어와..싸구려 같애 ㅋ,2
218,"근대 롤스로이스같은 해외 고 배기량 차량들은 세금이 얼마정도 할까요? 분명히 엄~~청 비쌀텐데, 세금 낼 돈이 있으니 이런 차를 타는거 겠죠?",1
219,중간부터 싱크가 안맞네여 아쉬워요 ㅜㅜ,1
220,과연여기서 잘 끼어들기를 할 수 있을까? 깜박이를 켤때부터 홍해의 기적을 체험할 수 있을겁니다.,1
221,전 롤스로이스가 별로 없으면 합니다.많아지면 무서워서 차 못탈듯,1
222,진짜 ㅈ오옹오ㅗㅇ오오오나 갖고싶다,1
223,1:49 쯤 나오는 재즈풍음악 제목좀 알수있을까요???제발 ㅠㅠㅠ 고수분들 알려주세요ㅠㅠㅠㅠ,2
224,저렇게 시승기 용도로 사용된 차는 누가 구입하나요?,1
225,존나 가슴이 웅장해져,2
226,이동식 집 ㅎㄷㄷ,1
227,유튜브 선생님들은 이차를 논하지마세요 평생 벌어도 타보지도 못할차를 논해요,1
228,240개월 풀할부로 살수 있나요?,1
229,차는 굴러가면 되고 시계는 시간을 볼 수 있으면 되고 스마트폰은 통화가 되면 되고 컴퓨터는 엑셀이랑 인터넷되면 되고 가방은 물건 들어가면 되고 구두는 발 보호해줄 수 있으면 되고 옷은 추위를 피하게 해주면 되고 음식은 배부르게 해주면 된다는 식의 사고방식이라 난 저런게 이해가 안되네ㅎㅎ,1
230,형은 타보기라도 했지... 흑ㅠ,1
231,롤스로이스타니까 사람이달라보이네....,1
232,코치도어... 일반차는 못하죠. 불편함만 있는,1
233,이걸 구매하려고 보는사람은 한명도 없을듯 다 그냥 눈으로라도 만족하려 보는거임 ㅋㅋ,1
234,전 개인적으로 높은 가격의 차를 쓰는건 다른 사람을 협박하는거 같아서 좀 싫어요.수리비 니가 낼꺼 아니면 양보해라 라고.,1
235,"차를 사는게 아니고, 내 생활을 사는것이다 . 멘트 봐..",1
236,한차로 유투버님들 돌려찍기 ㅠ슬픈한국ㅠ,1
237,"졸음운전 유발 자동차, 운전을 하란건지 스릴있게 졸음 운전을 하란건지....ㅎㅎㅎ",1
238,아~ 저 하얀색 너무 예뻐요,17
239,저기 시승한데가 아마....우드 어쩌고저쩌고 일거에요..... 저 저기 가봤어요,1
240,4:48 형님 더 열심히 하셔야죠 ...,10
241,차를 사는게 아니라 생활을 사는거다...,1
242,어중간한 아파트 한채보다 더 비싼차,1
243,4:21 크 심장이 찌릿찌릿 간지가난다,1
244,이거 20년후에 중고차값 얼마죠? 2천정도 할려나,1
245,택시가 양보해주는 차,1
246,시승코스가 정해져 잇군요,1
247,네비가  별로여서 나는 '안' 살 겁니다. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
248,언제 타볼수있을까?로또걸리면 탈수있을려나?,1
249,4:40 정말이에요? 시승차 제공하는데서 보험 같은 거 안되나요 @.@,1
250,짧지만 행복했다,1
251,S클 5대 가격인데요? 어찌 3대아 말씀 하시는거죠?,1
252,벤츠glc300e리뷰해주세요.쿠페말고요,1
253,난중에 돈많이 벌어서 엄마 사드려야지^^ 꿈은 꾸는자에게만 이루어진다 1000억 계약완료,2
254,길을비켜라 집한채 굴러간다,1
255,아니도대체싫어하는디자인이나브랜드취향이뭔가요?김한용씨는매번좋다고만하시니취향을모르겠네요,4
256,"이거나 살까? S클, 람보, F8 고민",1
257,와...,1
258,롤스로이스 생각보다 뒷자석이 안넓은것같은데? 뭔가 보기에는 럭셔리차지만 뒷자석 시승하면 키180넘는 사람들은 다리 아플것같은데?,1
259,하루 종일 문만 열고 닫기 ㅋㅋㅋㅋㅋ,3
260,토요일 오전 11시 거실에 대짜로 누워 롤로 리뷰를 보다니,1
261,썸머 타이어 사양인가요?,1
262,8:27 브레이크 소음인가요...?,2
263,아씨 이거 보다가 버스 놓쳤네 ...............,3
264,하지만 우리는 못 산다는 현실,2
265,핸들조향을 왜해줘 ㅋㅋ 김기사가 운전하는뎅,1
266,촬영 장소가 어딘가요??,1
267,블랙아이스가 있을법도 한데...,1
268,기름값 달달하겠네 ㅋㅋㅋ,1
269,이거 누가 시승 시켜준다고 연락오면 정장 입고 나가야 할거 같은데...,1
270,이 차로 시내주행 꽉 막혔을 때 앞대가리 들이밀고 차선변경 하고싶다.,1
271,웅장해 지는구만.,1
272,잘 볼께용~,1
273,그림의 떡...,1
274,20:11 롱바디가 아니라 숏바디라 그런듯 합니다,7
