,comments,likes
75,6천넘는차에 드라이브어시스트가없다니 ㄷㄷ 동급 xc40도있는데,2
76,아 너무 기다린 리뷰에요!,3
77,잘봤습니다^^,1
78,오토뷰 짱^^,1
79,시승기 내용도좋고영상도좋고 모 나므랄때가없네비엠이 참 마니 얻어 터졌는데  이차량은 어떨런지..정주행 ``ㄱㄱ,5
80,차는 이쁜데 가격이 말이안되네 2.0디젤 소형suv인데 6천이라니...,3
81,매주 기다림에 설레요,5
82,Xdrive 랑 4matic 이랑 HTRAC 이 같다는게 사실인가요?,2
83,x2 18d에 프로모션 받아 4000초반이면 괜찮은걸 까요? ㅎㅎ,2
84,우와 ㅋㅋ 잘보겠습니다~!,2
85,실물로 봐야 이쁘다는 그차 ㅋㅋ,6
86,"와,..,.랩타입 좋네요..",2
87,앗...처음 뒷모습 나오자 마자 2초동안 i30인줄 알았습ㄴ..... 쿨럭! 멋있네요...잘 보고갑니다~,3
88,역시 BMW,3
89,X2 화이트 대기해놓고 넘나 기다리고있어요~ 좋은 긍정적인말씀들에 더더 기분좋아져요~ 어차피비싼건 알고있어서 갠찬구여ㅎㅎ 여자들의 마음을 완전 사로잡는 차예요~ 잘봤어여 감사합니다^^,3
90,BMW 는 M 을 너무 난발하는것 같다.뒷시트는 성인이 타기에는 짧은 느낌입니다.크루즈나 차선 보조도 아직은 미완숙 단계라고 생각하고요. 운전 재미가 있는 차량은 빼고 가격이나 낮게 들어오는것이...여자들 타면 좋을것 같지만 디젤은 좀 도요타와 교류가 BMW도 하이브리드 시스템 모델이 나오면 좋겠군요.,16
91,"일반 크루즈 컨트롤과, ACC 차량을 모두 경험한 사람으로써대한민국 도로 환경에서 가장 쓸모없는 기능이 능동형 기능이 없는 크루즈 컨트롤 이라고 생각합니다.이건 뭐, 평일 오후나 새벽에 뻥 뚤린 고속도로 아니면 활용 자체가 불가능합니다.그것도 언제 발생 할지 모르는 변수에 대비해 발을 항상 브레이크 위에 발을 올려놓아야 하죠.일반 크루즈 컨트롤 쓰느니 차라리 그냥 발로 패달 밟는게 오히려 편하더군요.그런데 X1도 그렇고 이 차는 6천이 넘는데 ACC는 커녕 조향보조도 없고 심지어 통풍,어라운드 뷰 조차 없다니..이런게 바로 진정한 패셔니카가 아닌가 싶네요. 조금 과장 보태면 마세라티급 최악의 가성비가 아닌가 싶습니다.별 쓰잘데기 없는 자동주차 같은데 돈 쓰지 말고 기본적인 편의사양에 집중해줬으면 하는 바램입니다.",28
92,"6190만원 저 급, 저 가격에 차가 안좋으면 이상함그러고보면 폭바가 그나마 낮은 가격에 그 정도 성능 내는 거 보니 참 차 잘만드는 브랜드인듯",2
93,할인을 대폭 해주지 않는 한 저가격 주고 X2를 살 사람은 없을것 같은데... 가격이 너무 비싸네요,22
94,"벤츠, 비엠 중에 전륜기반 차들은 믿고거르면됨. 현기에 비할바는 아니겠지만 현기가 후륜차 못만들듯 비엠도 전륜차 못만듦. 제조사별로 해온게있고 숙성된 분야가 있음.",4
95,1000은 할인해줘야 수요좀 있을듯.,2
96,디자인 정말 좋네요.근데 많이 작다..ㅎ가격도 너무 비싸고,1
97,많이들 궁금들 하실가봐 뉴질랜드에 차 있을때 찍었는데 ㅜㅜ 조회수가 없어서 관심이 없는가 했더니....  한한한참전에 찍었었는데... 드디어 한국에 나왔나보네요??,3
98,가격도 올려주세요,3
99,진심 저 가격에 구입하고 싶은사람이 있을지 모르겠네요,8
100,x2 리뷰 제일빠르네..^^ 난  가솔린 기다려야지...,5
101,누가 뭐래도 BMW는 BMW이네요 ^^하지만 X2의 내외장은 좀.... 너무 젊은건가요? 아님 좀 싼마이?? ㅠㅠ,2
102,비엠은 2는 팔기싫은듯 2시리즈도 그랬고 x2까짘ㅋ,4
103,액티브세이프티도 없는데 6200... 대다나다,2
104,볼보의 xc40이 나아보이는군요,4
105,25i 엠스포츠 모델 리뷰가 없더라구요. X2는 다 디젤 리뷰뿐이라 아쉬워요,6
106,ZF 미션 세팅의 달인 BMW,5
107,해치백 1시리즈도 리뷰 해주세요~~~,5
108,17인치가 가장적절할것같음 20인치는 개오바디자인은죨귀 옵션은 중상가격은 사망 ㅋㅋㅋ2천이상 할인하자진짜 엔트리다,5
109,선 좋아요. 후 감상 필수죠~^^,3
110,호갱되지 말고 가만히 두면 할인 1000이상 찍고 시작하겠다,10
111,6천만원대의 신차에 acc도 없다니비코는 차팔 생각이 없는듯,3
112,안녕하세요 항상 즐겨보고 있는데 차량 후원은 어떻게 해야할지 몰라 댓글 남겨요!!!차종은 벨로스터n 입니다!,52
113,어디보자..... 우리나라는 출시한다면.... 1억1천은 될듯 하네요..... #베트남 #세금,2
114,뒷좌석 의외로 넉넉한데요,2
115,가격 보소. 이러다가 2천 할인해서 팔겠지.,1
116,아니..차 좋은거 인정하는데 신차기준 6천 넘는건 오바아닌가?? 4500정도면 수긍하는데..저돈으로 티구안같은 큰차에 성능좋은거보다 더 비싼게 말이 안되는듯..이건 호구만 살수 있을듯.솔까 투싼 신차가 편의적 크기면에서 반값인데 더 좋아보이는건 사실;,1
117,실제 매장에서 봤는데...오 하다가..가격보고 아....,10
118,옆에달린 마크는 관자놀이에 여드름 난거같다..,2
119,선댓글 후감상감사합니다,3
120,ㅋㅋㅋ 미니보다 좋은게 뭔데....,1
121,세금 보험까지 다하면 6천 중후반 들어가는데 좀 아닌듯 ㅋㅋㅋㅋ 누가 이가격에 이차타지? ㅋㅋ,3
122,그나저나 이번영상은 4k는 업로드가 안되었나봐요?,1
123,감사합니다 ~~~,2
124,소형인데 왜 이렇게 비쌈…,1
125,투싼보다크기가크죠?,2
126,오프닝 bg 너무 기함급인데요? ㅋㅋㅋ,1
127,렉서스 ux  리뷰 부탁드려요,3
128,4000만원이면 사려했지...,1
129,실패한 좆같은 차 액티브 투어러는 어디 간거야? 내가 타본 차중에 제일 쓰레기같은 차엿는데 비머는 참 마케팅을 잘해,1
130,아니 자신들 개성에 맞게 타고싶은차 타면되지 뭔 말들이 그리많을까 6000으로 이런개성있는차를 타고싶은사람도 있는겁니다. 쫄리면 국산가셔야죠 더주고 x4타시던 ㅎ,8
131,가격이 무슨 5시리즈 엔트리급. . . X3랑도 가격이. . . 물론 할인하겠지만 이런차는 먼저사는놈이 호구인정하는각,7
132,k3 gt정도 되야 쿠페형 같다는 생각드는데 이건 그냥 해치백이지,2
133,게임리뷰 ㅋㅋㅋ기가막히네용 ㅊㅊ,1
134,오오오 빠르다,6
135,신형 센터페시아로 바꿔주지...가격도 개오바.ㅡ,2
136,가장 정체성 없는 이도저도 아닌 차. 한 천오백 할인해도 고민하게 만드는차,13
137,6190은 좀...,71
138,기태성 알라븅♡,1
139,4천 적당.,4
140,솔직히 이정도면 3천 후반까지가 맥스다 ㅡ.ㅡ 무슨 6천이냐;; 어이없다  누굴 호구로 아나;,2
141,2천이상 할인이답,1
142,모바일로 화면확대시 자막이 짤립니다,1
143,찰진 겨자 색...돼지코 +ㅇ+,8
144,옵션도 거지같고 의미없다,1
145,불안나나요,2
146,연지곤지등이....,2
147,앵그리버드에서 초록 돼지 닮았다,1
148,뒤가 너무 몬생겼네.....,4
149,오토뷰는 추천부터!!! 근데 차 왜이리 못생김??,13
150,얘네 디자인팀 물갈이 해야됨.....정말 디자인 별루다....앞모습 ㅠ.ㅠ..,1
151,참 돈없으면 안사면되지비싸니 어쩌니 말도많네이쁘기만 하구만,2
152,잠시함께 다음 쉬는 시간이 갈수록 길어지네요. 시청의지가 바로 감소됩니다. 하시는 분 마음이겠지만 ....,1
153,소비자가 호구도 아니고,3
154,이분신문선인가요,1
155,정말 역대 BMW중 가장 못생겼네요요새 BMW 디자인은 역사상 가장 형편없어보입니다.,1
156,불나는차 왜사냐?,1
157,6000은 늬믜 불난거 수리비값으로 이걸로  뽑아먹을라하네 불이나 나버려라,1
158,8등,3
159,헤라일상 구독 부탁드려요^^https://www.youtube.com/channel/UCkeEKmBFC9XDMA8Hgmo7Zxg,5
160,저도 이차 21년 겨자색 와이프 사줬는데 20i 백프로 만족합니다 ㅎ ㅎ,2
161,외관도 리뷰해주세요ㅜ.ㅜ,2
162,클래식하네요^^,2
163,나만 예뻐 ••• ? 넘 예뻐 x2,4
164,오토홀드 시동버튼옆에 있는걸로 아는데요,1
165,2021 열선핸들 들어가나요 ?,2
166,네~구독신청 할께요,2
167,완전  재미,4
168,BMW 공식딜러 도이치모터스 성수전시장 (BMW 인증영업직원 이호준 대리)H.P :  010-7568-9696,2
169,크 역윽시 꿀성대~!차분한 설명 기가맥힌다~!!,10
170,"통풍은 없는 걸로 보이고, 열선 시트랑 열선 핸들은 있나요?",3
171,안녕하세요 왜 이차는 왜 정보나 시중에서도 많이 안보이나요. 그나마 유튜브에서도 온통 외국 영상 그것도 2년전 것들로 인기가 없나요? 차는 힘있게 잘나가나요?,2
172,주문하면얼마나걸릴까용?,2
173,구매나이때가ㅎ? 스피드를 즐기는 50대초입니다,2
174,성수 전시장 주소 알려주세요한번 찾아가보게요...,2
175,가격이 얼마 짜리쥬?,2
176,호준아  ㅋㅋㅋ,3
177,01:58 김흥국,2
178,캐쥬얼한 외관디자인만보고내부인테및기대없이 선택햇습니다하드한승차감 연비좋구저는비엠이 첨인데 가격대비만족하고탑니다~~넥스트카는 포르쉐로~~^^,4
179,오 주행영상 기다렸는데 드디어 올려주셨네요 ㅎㅎㅎㅎㅋㅋ 12:26 너무 웃겨요 ㅋㅋㅋㅋㅋㅋㅋ,4
180,인정 합니다 잘빠지고 멋지고 고급지고 브랜드 말 만지만 결함은 적고 제동 잘돼고 휠이 예술입니다,5
181,오 편집 굿굿 점점 발전하는게 느껴지네요,2
182,"잘 달리라고 해놨는데, 패들 시프트가 없네요 허허허, 디자인은 이쁜데 옵션없고 좀 아쉽긴 합니다~~",3
183,드라이브 쓰루 주문할때 둘이 돌림노래 하는거 개웃기네 ㅋㅋ 알바하시는 분은 빡칠듯 ㅋㅋㅋㅋ,5
184,나중에는 촬영하면서 실수한거 편집해서 쿠키영상으로 넣은것도 좋을거 같어,2
185,x2에 관심이 많아서 찾다가 보게 됐네요 혹시 고급휘발유 넣나요?,3
186,감사해요 님 덕분에 3시리즈로 갑니다~,12
187,X2 이뻐용^^ 다음차로 생각중입니다,3
188,저도 X2 타고있습니다!저랑 비슷한 생각이시네요장점 이쁘고 유니크하구 퍼포먼스가 좋다단점 옵션이 없고 다소 작으며 가성비 ㅎㅌㅊ 전 걍 이뻐서 샀어요,5
189,중고로 구매할려고 하는디 2000cc 인가요? 디젤보다 가솔린이 나을까여,3
190,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ골프채드립 ㅈㄴ웃기네,3
191,드라이버분 잘생겼어요,2
192,이번 m mesh 계약하고 기다리는중입미다..순정배기인가용..?,2
193,ㅋㅋㅋㅋㅋㅋㅋㅋ맞아여 3부터 비머지ㅋㅋㅋ돈없어서사네요,2
194,소리가 웅장해요!!,3
195,그릴에 M세줄튜닝  해지뫄 ㅜㅜ,1
196,오토홀드 없는게 좀 아쉽네요...,2
197,현대기아가 해외 레이싱대회 쌉쳐발르고있어요. 통풍시트 운운하는 수준리뷰 딱봐도 차에 별지식이 없는게 느껴지네요. 뭐 기본적으로 프레임은 어떤걸쓰고 미니컨트리맨과 공유한다는거 정도는 언급해도 좋을거 같음.,1
198,재미써용,2
199,1분17초울아파트가왜거기서나와?,2
