,comments,likes
85,"*7000rpm의 주관적 느낌현대의 승합차 스타렉스를 타보았다.업무용이 아닌 일반 가정에서 스타렉스를 가족차로 사용하는 경우가 그리 많지는 않을것 같다. 버스전용도로를 달릴수 있으면서 디자인도 이쁜 카니발, 대형 SUV 라인들을 이기기가 쉽지 않을것 같다.유일하게 관심이 가는 모델이 스타렉스 캠핑카인데, 이 모델은 정말 사고싶은 욕심이 생기는것 같다. 요즘 특히 캠핑 수요가 늘면서 판매량도 괜찮지 않을까 싶다.스타렉스 주행 느낌을 굳이 쓰는 의미가 있을까 싶다.. 무난한 그냥 승합차를 운전하는 느낌이다!",15
86,17년도에 새차로 출고해서 10만km 정도 운행하고 보내줬습니다..ㅎㅎ 뭐니뭐니해도 공간이 엄청 넓어서 차박 쌉가능이었구요 이삿짐도 꽉꽉 싣고 날랐던 기억이 나네요 ㅋㅋ 제가 탔던차량은 속도 리밋도 없어서 밟으면 밟는대로 쭉쭉 나갔습니다. 관리는 1도 안하고 엔진오일 갈고 기름만 넣고 다녔는데 고장도 안 나더군요스타렉스는 참 좋은차입니다. ^^,1
87,"엔진소리 멋있고 이쁘네요...갠적으로 2.5 a엔진을 좋아하는데, 구형 스타렉스 커먼레일 을 장애인 복지관 차로 많이 탔었고, 그랜드 스타렉스 도 많이 타고다녔습니다.힘 좋고, 잘 치고나가고, 소리까지 좋으니... 말 다했죠 뭐...이제는 스타리아가 나와서 못 듣게 되겠군요. 아쉽긴 한데, 그래도 포터2 와 봉고3 이 있으니 다행이조.영상 감사합니다.",1
88,스타렉스는 토크빨죽여주고 2~3천 rpm쯤에서 터빈 도는 소리인지 휘이이잉하는 소리가매력적이죠,2
89,어릴때 아빠가 폐차직전 스타렉스 구해와서 다 뜯어고쳐서 그거타고 여행다녔던 기억난다..도로 밟을때마다 삐걱거려서 나름 스릴넘쳤었던,10
90,"갠적으로 스타렉스의 엄청난 시인성에 매료되어, 지금은 k5(구형)타고 있지만 나중엔 스타렉스 9인승 구입할려구요ㅎㅎ 영상 잘봤습니다~",9
91,3:49 배기음은 거의 스타르기니,15
92,미션이 후져서 엔진출력이 줄줄 새는게 보이네요ㅋㅋrpm만 올라가고 차는 나가지도 않네요,3
93,스타렉스 CVX 5인승을 2종 보통으로 몰수있나요..?,3
94,운전을정말잘하시네요! 👍👍👍,2
95,포터와 스타렉스의 공통점:엔진음이 같다,7
96,운전 잘하시내요,1
97,스타렉스는 패밀리카보단 상용차로 많이쓰이니까 스타렉스는 상상도 못햇지 말입니다,2
98,6:13 이런차랑 사고날뻔한적이 한두번이 아님.. 좌회전 할때는 본인 유도선으로..!,3
99,엔진 소리가 그런 식으로 들리나요 아니면 그가 밟았다가 오일 페달을 뗄까요?😅,1
100,좋은영상 잘봤습니다~혹시 촬영장비 좀 여쭤봐도 될까요,1
101,승차감은어때용?,2
102,영상에 음성으로 리뷰도 해주세요!!,6
103,연비 얼마정도 나오나요^^,3
104,저는 지금 재차가 그랜드 스타랙스 인데 내비가  있어서  빠르고 안전해요,1
105,실내공간은 스타렉스만한차없죠 저희아버지도 스타렉스만 3대째이십니다,1
106,Pretty nice,1
107,확실히 렌터카라 그런가 미션 상태는 안좋네요..엔진브레이크가 1도 안잡히네요,2
108,"스타렉스 110km제한없을때 회사차로 160,170밟고다녔었는데 ㅋ",2
109,현대 쏠라티 1인칭 모드로 운전해주시면 안될까요?,1
110,스타렉스는 아직 버튼시동이 없었나요?,5
111,시야는 좋나용?,2
112,저도2020/8/5일에 구매했는데 네비게이션 도 되나요??,2
113,익스쿠르시브 모델은 핸들이그랜져IG꺼들어가던데,1
114,6:53 ㅋㅋㅋ,22
115,그랜드스타렉스 그랜저랑 같은 제조사 맞어요?,2
116,저는 초등학교 6학년인데 혹시제가차를좋아해서인데 투싼 구형차도 운전해주시면안되나요.,1
117,랜트카  이내요..,3
118,곽문석,1
119,곽문석,1
120,그레이스 그차를 보고 미니카를 만드는게 신기하네,7
121,쌍용 자동차가 나올리가 없죠.,6
122,리베로 견인차 모델 아직도 있네요,1
123,"누구의 추억, 행복한 기억 , 다시 되돌아온 추억",1
124,그리고 현대차최고임 우리차가 올뉴투싼2.0인데 조용하다,5
125,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ결국 차 저따위로 만들어놧네 ㅋㅋ차라리 택시기사님이 훨씬 나앗넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10
126,차를 왜 저리...,2
127,저 이거 갔었는데 20살에 갔는데 벌써 4년전이네요 저희 아빠차가 그레이스라 보러갔는데 그립네요...,2
128,우리집 첫차 였는데,2
129,그 차는 현대 그레이스 입니다.,1
130,그레이스가많이세차가됀냉그레이스화이팅,2
131,나같으면.. 올 뉴 마이티나 쏠라티중에..나는 올뉴 마이티로 선택해야겠다.,1
132,벤츠닥쳐,1
