,comments,likes
28,목소리톤이나 리뷰하시는게 너무 편하네요 구독합니다 ^^  3GT 너무 취향저격이네요 ㅠ,2
29,요소수는 몇년식부터 들어갈까요?,4
30,카저씨님은 참 해박하신거 같아요..~ 다방면으로 재주가 많으실듯 합니다..~,4
31,GT 좋죠~ 근데 전 디자인은 안끌리더라구요 ㅋㅋ 날추운데 고생하셨어요 카저씨님!! ㅎㅎ,3
32,5gt 리뷰가 마렵습니다,4
33,나름 재미있는 3GT네요ㅎㅎㅎ 5GT도 올려주세요~,2
34,"다음에 5gt도 업로드할 예정입니다..날씨가 추워서 야외촬영에 단점이 많네요 ㅠㅠ날씨 풀리는대로 자주 업로드 하겠습니다.15:40 쯤에서 lci(페리) 언급을 하는데 터치네비라던지 차선이탈부분이편집과정에서 빠졌네요 페리 되면서 차선이탈 적용 18년부터 터치네비 적용등약간씩 달라지며, 추후에 lcd계기판 추가 및 m스포츠 프리미엄이나 프리미엄이추가 되면서 또 옵션이 약간씩 변경 됩니다... 참고하시면 되겠습니다. 조금있으면 중고차에 대한 기가막히고 코가막히는 영상 업로드 예정입니다.^^",3
35,올뉴 말리부 터보 2.0구매자 입니다 너무 잘타고 다녀요~ 친잘하시고 아주 맘에들어요 ㅋ,16
36,"이런분만 딜러분들이 계시면 이쪽도 인정 받고, 대접 받는 직종이...영상 잘보고 있습니다!!",6
37,이 영상이 100% 진실이라면 차 살땐 무조건 카클릭에서 사야겠네요.!,3
38,그날  정말  고생  많이  하셨습니다.  새해  봇많이  받으세요~~,3
39,골프치는사람으로써 골프장에 생각보다 gt차량 많이 보이고 주변에도 타는거보니 트렁크가 너무 매력입니다!,4
40,10년된차가 외관이 ㄷㄷ아주깨끗하네 신형이라해도믿겟음,3
41,연식 감안하고 1인소유가 아닌 차라면 2천 밑으로 가능.. 중고 특성상 관리상태는 알수없고..복불복. 5gt 차는 좋다.,12
42,수리비용은 김팀장님께서 모두 부담하시는 건가요? 저정도면 수입차 중고로도 매입할 만 할 것 같습니다.^^,5
43,"이정도 수리 해주는정도면 믿고 구매할 가치가 되네요 다른 딜러들은 원래 이정도엔 새요 라고 하지 수리는 절대 안해주는곳도 많음 오로지 구매자의 몫으로만 돌림.배터리, 라이닝, 타이어!!!!!!! 만약 여기까지 김팀장님이 책임 진거라면 닥치고 사야되는건 맞음!!!저도 구매자욕심헤 c클팔고 2000(모든부대비용포함) 제네시스DH 모델보고있는데..현실앞에 좌절...2000 만에 모든비용포함하니;;; 이건 차가 차가 아닌것만 소개해줘서 조용히 버스타고 다님;;",2
44,5 GT 가 1000 만원대 매물이 있긴 있군요...,2
45,bmw 8만정도면 잔고장 오지게날때인데.. 그냥타지말고 200~400만원정도 들여서 교체할껀 다교체하고 수리할껀다하고 타는게 정신건강에 좋음.. 수리다해도 잔고장 열나게날텐데.. 그래도 그렇게하면 큰고장은 안나서 탈만할꺼임,5
46,이렇게 확인하는 과정에서 문제가 발생하면 고객이 수리비 부담하나요 카클릭에서 부담하나요? 궁금합니다,2
47,와 상세내역 뽑으면 그외정비내역쭉나올듯싼데 진짜,3
48,아무리 열심히 일해도 의심하는 사람 많아서 속상한 직업이네 어쩔수 없지만서도 승프겠네요,12
49,와 돈들어갈부분 다갈아주네요추가금 안받는다면 좋네요.배터리 타이어 오일류는 웬만하면 무조건 갈아야되는부분인데타이어는 더쓸수있는상태면 굳이 안갈아도 되지만 앞뒤중 마모심한데는 안전상 무조건 갈아야됨문제는 오일새는거랑 유류비 수리비 보험료같은거일듯 10만키로 초반이면 괜찮은차인데 이건 몇키로나 뛴건지 모르겠지만 독일차는 10만키정도뛰어도 엔진상태는 짱짱하드라구요,6
50,정비도 차값에 다들어 갔나요?아니면 사용자 부담입니까?,3
51,라디서포트만 갈았다는 차가 앞유리를 왜 갈았으며 본넷 단차는 왜 안맞으며 휠은 왜 도색됐고 본넷 여니 기름 튄 자국들에 안그래도 유지관리 나쁜 헬54 난 좀 공포스럽네요 ㅋㅋㅋㅋ,8
52,와 싸고 좋내여,3
53,시트보니 관리잘했을듯,4
54,영상속 베라크루즈 청색 정보요청합니다.딱 제가 찾던 내외관 색상이라서요..,2
55,키로수가 아마 2십만키로 아닐까요,4
56,디젤차 사면 스트레스 확정!,1
57,궁금한게잇는데여 엔카보다카클릭가격이백만원더비싼이유는멀까여,2
58,GT 괜찮은 매물 없나요?...,7
59,싸고 좋은 중고차는 없다,7
60,라지에이터 교환이면 앞쪽 충격있는사고차량입니다,2
61,수리비 많이 나오지 않을까요...,5
62,",gt구입하고싶네요 ㅜㅜ",2
63,혹시 천만원대로 k5있을까요 님?,4
64,저도 님과 거래하고 싶네요..,2
65,헐..Gt 는 1억이 넘는 가격인데,3
66,엔진커버도 안뜯어 보고 상태를 보는건가...,7
67,언더커버를 왜 열어보고 구멍으로만 하다닝ㄷㄷ,2
68,엥? 저차가 천만원데라구요??이천만원은 다 넘던데 모지?!??,4
69,카클릭 보니 죄다 딜러이름이 김성찬인데.해위매물인가요?,5
70,시작부터 대놓고 단차 안맞음 ㅋㅋㅋㅋㅋㅋㅋㅋ,14
71,1인 아님 절대 사면 ㅗ거됨,1
72,벨n  매물있나요,4
73,휘발유끌었는데 오일 겁네먹습니다.,4
74,,2
75,수고믾이했어요ᆢ,3
76,이거 재수없음 불나는 차량 아닌가요??,4
77,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
78,BMW가 장점 ㅎㅎ 솔직리뷰 좋습니다~!,4
79,차가 상당히 이쁘네요!! 역시 BMW인가봐요~~,6
80,고장률 만 적다면 괜찮은 차 이겠네여.연비가 좋겠네여.,3
81,사촌형분이 자세하게 알려주셔서 너무 좋네요ㅋㅋㅋ BMW 사고싶어요~~,3
82,BMW 2020년식 3GT차주입니다. 너무 만족하고 있구요ㅎ 최근 것은 차문도 자동으로 열리고 약간 더좋아졌습니다ㅎㅎ 강추합니다,5
83,마지막 말이 와닿네요 3gt타고 있는데 너무 만족해서 6gt기변병 왔습니다 젠장,2
84,실제 실내 사이즈가 국산 중형 정도 될까요??,3
85,뒷좌석에 앉아보고. 트렁크도 좀더 보야주시지. 공간때문에 사는 차라서요..,2
86,두 분의 케미 잘 보고 있습니다. 세단과 SUV의 절묘한 조화를 한 번에 누릴 수 있는 BMW 6GT인 듯 합니다. 시승 한 번 해보고 싶네요!~,1
87,[구독중] 이전 5GT 보다 훨씬 후방 디자인이 날씬하고 군더더기 없어서 좋아요 ㅎㅎ이전 모델의 경우 전면만 제외하면 측면 후면이 웨건도 아니고 suv 도 아닌게 좀 둔해보였는데 이번 6GT 는 정말 깔끔한 것 같아서 전면 측면 디자인보다 계속 뒷모습에 머무네요 :)그리고 열렸을때 보이는 공간과 열린후 가장자리 마감이나 바닥이 단단해보이고 깔끔해서 박기돈 편집장님이 들어가시고 송은기자님이 웃는 중에도 계속 뒷 공간에 시선이 머물러서 푹 빠져있었습니다 ㅎㅎ7시리즈의 플랫폼에 높이를 높여서 더 공간을 확보한게 시승 시작하자마자 잡히는 전면 카메라에서 느껴지는게 너무 기대됩니다 :)2부에서 소개될 더 많은 주행감각을 기대하며...기승전6만구독돌파 축하드리며 항상 응원하는 구독자 되겠습니다 ㅎㅎ10만 구독자 가즈아~ :),1
88,"[구독중] 와~ 소소하지만 정말 유용한 기능들이 많네요~ 정말 신기술도 많이 들어갔지만, 뒷좌석 전동시트부터 원터치로 보닛을 열수 있는 럭셔리 하지만 소소한 기능까지..놀랍습니다.유려하고 날렵한 C 필러 디자인이 정말 압권입니다. 정말 엘레강스한~ 모델이네요!군더더기 없고, 딱 맞는 슈트 같은 실내 디자인은 봐도 봐도 질리지 않고 오랫동안 새 차처럼 느껴질 것 같네요~실제로 드라이빙을 해보진 않지만, 김송은 기자님이 이것저것 알려주시고 박기돈 편집장님이 친절하게 부연 설명을 해주시니..'아~이런 느낌이겠지~?'라는 생각을 하게 되네요 이제 1부 지만 2부도 기대됩니다!",3
89,[구독중]진짜 suv의 실용성과 세단의 낮고 안락함을 다 갖춘차네요 무엇보다 gt가 한단계 위에 플랫폼을 가지고 왔다는걸 첨 알았어요 항상 gt볼때마다 같은 플랫폼인데 커보인다는 느낌이 디자인이 달라서 그렇다 생각했는데 뼈대자체가 틀린 거였다니 하나 배우고 갑니다,1
90,[구독중]  가격이 좀 현실적이지 않지만 가성비 측면에서 봤을때 정말 잘나온거 같습니다  디자인도 정말 딱 남자! 느낌나네요~~  크롬도 적절히 많이 쓰여서 더 고급진 느낌이듭니다.  두분의 캐미도 갈수록 더 좋아지고 있어서 재밌게 잘보고 있네요,1
91,[구독중] 이번 리뷰는 6GT군요! 가장 먼저 6을 달고 있어서 기대를 안했는데 7시리즈 플랫폼을 공유한다고 하니 의외네요! 전면부 디자인은 뭔가 7시리즈가 많이 생각나는 디자인인 것 같습니다. 기존 5GT는 너무 뒤가 딱 짤려있어서 별로였는데 이번에는 조금 더 이뻐졌네요. 실내는 역시 7시리즈 플랫폼을 공유하고 높이가 높아서 아~주 넓네요! 트렁크도 뒷유리까지 시원하게 열리니 짐 넣기가 좋을 것 같습니다. 휠베이스도 길고 높이가 높아서 와인딩로드에서 불안하지 않을까 싶었는데 전혀 뒤뚱거리지 않고 나름 날렵한 운동성능을 보여주는 것이 역시 BMW 차 답습니다! 개인적으로 730d 보다는 6GT가 더 마음에 드네요! 이번 리뷰도 감사히 잘봤습니다!,1
92,[구독중]6시리즈인데 7시리즈의 프레임이 적용되어 크고 웅장하며 고급스러운느낌을 받을 수 있어서 좋은것같다가격을 생각하면 조금 ... 그렇지만 7시리즈의 공간감과 고급감을 느낄수 있다는점은 만족스럽다,1
93,"[구독중] 우선 구독자 6만명 돌파를 축하드립니다.박기돈 편집장님과 김송은 기자님의 케미가 점점 더 살아나는 것 같아 구독자로서 기분 좋고, 함께 영상 만드시는 분들도 노고가 크십니다. ^^저는 아이 둘의 아빠인 '3gt' 오너인데 'BMW'에서 'gt'는 특별한 포지션을 차지하고 있지요.사실 '아빠차'라는 별명에서 볼 수 있다시피 본인의 만족과 가족을 위한 포지션 사이의 애매한(?) 지점에 있는데 오너들은 다들 대만족하는 것을 보면애매한 지점이 아닌 정확한 타겟팅으로 구매층을 만들어냈다고 생각합니다.이번 '6gt'는 기존 '5gt'(프로모션 감안하면 체감폭이 상승)보다 가격이 꽤 올라 해 출시 초기에는 부정적인 반응도 많았지만,크게 개선된 디자인('3gt'에만 있던 스포일러, 보다 날렵해진 디자인 등 + 새로 적용된 신기술과 사용자 편의성 등)으로 관심들이 많은 것 같습니다.리뷰에서도 잘 표현해주셨지만 주행질감이야 'BMW'이니 말할 것도 없고, 아무래도 주된 타겟층에 맞추다보니 승차감도 좋게 잘 나온것 같습니다.종합하자면 적당히 펀-드라이빙을 즐기면서 가족과 함께 안락하게 여행도 다닐 수 있는 'gt'의 매력이 잘 드러난 것 같네요.나와 가족 모두 만족할 수 있는 차를 찾는 구독자들은 '6gt'에 관심을 가져보셔도 좋겠습니다. 시승 추천합니다! ^^",1
94,담에는 무조건 6gt 로 갑니다.. 차가 보면 볼수록 실용적이기도 하면서 편안한 느낌도 들고 무엇보다 엄청 조용한것 같네요,1
95,[구독중] 차량교체 고려하며 suv 알아보고 있었는데 6gt가 있었네요.. 전세대랑 비교시 외관의 변화가 매우 눈에띄는군요! 하루빨리 시승하고싶네요ㅋ 언제나 시청자입장에서 알기쉽게 상세히 리뷰해주셔서 감사해요~~ 더하여 내일 드디어 양평 펠리시아 카페 방문합니다. 소나무 구경할 생각에 매우 기대됩니다^^,1
96,"[구독중]5GT때부터 사고 싶은차였는데, 6GT로 업그레이드 되면서 더 좋아진것 같은데, 가격이 문제네요. GT 탄생 배경 동영상을 보고 BMW가 SUV와 세단, 해치백의 장점을 두루 갖춘차로 고민많이 했다는 느낌을 가졌었는데, 여유가 된다면 사고 싶은차입니다. 6주년 축하드리요^^",1
97,[구독중] 송은기자님에 표현방법 정말 좋네요!이해도 잘 되고 호기심이 생기네요. 편집장님에 도움말이 객관성을 보충해주셨어 더 좋은것 같네요.차량 설명이나 비교해주실때 비교사진 좀 같이 올려주시면 좋을것 같습니다.특히 라인별로 차이점 같은 사항이나 차 이름 말씀해두실때 비슷한 이름이 많아서 헷갈리는 경우가 많습니다.,4
98,[구독중] 5GT는 실용성은 몰라도 디자인은 정말 취향이 아니었습니다. 후속모델인 6GT는 훨씬 균형잡인 모습이네요. 다만 가격도 많이 올라 부담스럽네요. 예전처럼 조금 더 접근성이 좋은 가격으로 돌아와 주었으면 좋겠습니다.,1
99,스포츠모드로 변경시 가변댐퍼는 아니지만 기본적으로 서스펜션의 감쇄력이 좀 더 단단해지는 것이 맞나요? 아니면 핸들이 무거워짐에 따라 운전자가 그렇게 느끼는 것인가요? 다른 시승기에선 주행모드변화에 따른 감쇄력 변경이 없다고 해서 여쭤봅니다.ㅎㅎ,1
100,[ 구독중 ] 6GT 파나메라와 같이 아직 꿈의 드림 패밀리카네요. 내외부 디자인이며 성능 트렁크공간 딱 원하는 스타일인데 가격대가 많이 올라가서...요즘 모터리언이 점점 영상 퀄리티가 좋아지네요 마지막 구호도 아직 어색하지만 점점 적응되겠죠! 재밌게 잘 봤습니다~!,1
101,전체구독맨~~  입니다 gt 시리즈 의 맹점은 넓은 공간 풍푸한 실내 인테리어 인듯 합니다. 항상 느끼는 거지만 외관보다 내장제 의 모습들이 많이 와닿는듯 합니다. 5라고 불렀는데 7처럼 느껴진다 라는 것과 의견에 강한 공감이 느껴집니다 ~~부드럽고 담백하다 라는 것도 또하나의 감성표현 이네요 ~~~,1
102,"[구독중] 차를 1~2년 탈거면 몰라도 오래 운전할 사람은 이 시승기만으로 판단하지 않을거같아요. 겉은 화려하게 꾸밀 수 있지만 보이지 않는 곳까지 얼마나 신경썼느냐가 중요하기 때문이죠. 그런면에서 타매체의 경우 하체를 올려서 기존 모델과 얼마나 달라졌는지 비교하니 좋더라구요. 방청, 녹, 소재, 구조 등등. 이런 부분을 보완하면 더 좋을거같습니다.",5
103,[구독중] 5GT에서 6GT로 한단계 올라가며 바디 프레임을 7시리즈 바디를 적용한것이 가장 큰 변화인것 같습니다. 제가 듣기로는 5시리즈 가장 비싼 모델과 가격 차이가 많이나지 않는다고 들었던것 같습니다. 가격 차이가 많이 나지않는다면 5시리즈와 비슷한 가격으로 7시리즈의 바디를 가진점이 가장 큰 매력인것 같습니다. 디자인은 bmw의 신형 모습을 잘 적용한것 같습니다.,1
104,"모터리언은 미디어로서의 신뢰감과 진중함을 가지는 유일한 매제인듯~~. 날 탱이로 장난하듯 리뷰하는 매제가 대부분인 요즘유튜브에, 늘 일관성있는 믿음을 주는 매체. 마지막으로 꼭 정리해주는 박기돈 편집장의 분석이 화룡점정이지요~~",1
105,와우~~~범접할 수 없는 위엄이 풍기는군요~~~,3
106,확실히 가정이 있는 남자에게는 참 가성비가 좋은차. 공간도 좋고 SUV가 주는 불안함이 없어서 개인적으로는 좋은것 같습니다.,1
107,자동차의 라인과 사람의 머리결 라인은 매혹적이다. 배기량 높은 설명 짱~,1
108,[구독중]항상 좋은 시승기 감사합니다. 기존 5gt 가솔린 오너인데 신형이 정말 잘 나온거 같습니다. 리뷰중에 3gt가 5시리즈 베이스라고 하셨는데 아마 중국형 3시리즈 롱휠베이스가 베이스일겁니다. 5gt와 6gt는 7시리즈 베이스가 맞구요. 리뷰를 보고 드는 생각이 7시리즈 이상의 크기와 공간을 주었지만 6이라는 네이밍으로 인해 급 차이를 비엠측에서 뒀다고 보네요. 7에서 보이는 유광크롬 재질의 스위치류를 배제한것과 윈도우스위치 부분의 마감소재가 따로 놀고 있는게 그 증거라고 보이네요. 비엠측에 한가지 바라는점이 있다면 어차피 이런 그랜드투어러 차를 만들었다면 엠팩은 그 자체로 스포티하게 만들고 럭셔리 라인은 말 그대로 럭셔리하게 스피커부터 b&w 넣어줬으면 합니다. 그리고 스탠다드 서스펜션이 전륜 더블위시본에 후륜 멀티링크 에어스프링으로 알고 있는데요. 이것도 승차감이 좋긴 하지만 해외 출시 모델들은 에어서스를 전후륜 다 장착할 수 있어서 승차감을 더 극대화 해주는데 국내사양은 그런 옵션은 선택조차 불가하니 아쉬운 부분입니다. 롤억제를 해주는 역할을 하면서 이그제큐티브 드라이브라는 명칭까지 있는데 말이죠.어찌됐든 항상 감사한 마음으로 시승기 보면서 2부도 기대하겠습니다^^,1
109,"[구독중]객관적인 지표라 할 수 있는 실내 소음 측정이 있었으면 합니다공회전, 80km/h, 120km/h가솔린과 경유의 소음 비교를 알고 싶네요",1
110,[구독중] 6gt  곧 계약예정인 차라서 관심이많았습니다. 신형차라서 그런지 아직 국내리뷰영상이 많이 없는편인데 모터리언에서 저의 갈증을 해소해주시네요 ㅋㅋ 직접 전시장에가서 두번의 시승을 했지만 전문가가 아닌 저로써는 자동차의 모든부분을 섬세하게 캐치할수 없는부분인데 항상 모터리언의리뷰는 이해도 쉽고 정확한정보전달로 도움이 많이 되는것 같습니다. 첫 영상을 봤을때가 생각이 나네요. 송은기자님 자동차제원설명에서 긴장한말투 얼굴로 보는 제가 다 조마조마했었는데 ㅋㅋㅋㅋ이젠정말 짬?이 차서인지 진행도 매끄럽고 중간중간 애드립도 재미있습니다.  두분의 캐미가 저는 좋네요 ㅎㅎㅎ기회가 온다면 영상에서 박기돈편집장님이 말씀하신 행사자리에도 꼭 참석해보고싶습니다 ㅎㅎ모터리언 사랑합니다♡,1
111,'두꺼운 문을 두드리는 느낌'이란 김송은기자님의 표현이 확! 와닿네요.Good!,2
112,"[구독중]현 3GT 오너입니다 ^^  작년에 구매하였는데 5GT는 단종, 6GT는 아직 미출시.. 아직 싱글이고 캠핑낚시 좋아하는사람이라트렁크가 큰 3GT로 선택하였는데요. 이번에 3GT대란도 있었는데 인기가 없는지 국내에 3GT 리뷰는 없더라구요..모터리언에서 3GT리뷰 한번 해주심 좋겠어요 ㅎㅎ 다음차는 무조건 6GT로 갑니다!!구독자 6만명 축하드려요^^",1
113,[구독중] 김송은기자의 필터링 없는 시승느낌이 베테랑 기자들보다 뭔가 믿음직스럽네요  김송은 기자 보러 양평 가즈아~!!!,2
114,신차 발표회 이후에 시승기가 안올라와서 엄청 기다렸습니다김 기자님 표현도 점점 다양해지고 좀 더 여성의 시각에서 느끼는 점을 잘 전해주려 노력하시는게 느껴집니다더불어 운전할 때 점점 여유가 느껴지는게 보여서 재밌네요ㅋㅋ편집장님과 김 기자님 구분 두 분이 시승한 전해주시니 더 시승기가 풍부하게 다가옵니다기회 되시면 640i의 시승기가 알려주세요ㅎㅎ너무 궁금합니다,1
115,이장님과 송기자님의 케미가 ^^  자연스러워서 좋아요.  돼지티라고 불리던 5GT 가 참 예뻐졌어요~,1
116,"[구독중]BMW 6GT 이제야 리뷰를 보내요출시한지 한참 지났는데 리뷰가 잘 보이지 않아서 문의 드릴 참이 었는데 ^^구매 대상에 있는 차량이었는데 잘봤습니다.역시 공간활용 및 럭셔리 옵션이 독보이는 차량입니다.^^박 편집장님, 송 기자님 앞으로 계속 잘 부탁드립니다.화이팅",1
117,오늘의 킬링포인트 15:06미끄럼틀 타세욬 ㅋㅋㅋㅋㅋ송은기자 매력터지심,2
118,이장님 이발 했네요..  이장님 스타일에 딱 맞는 6GT 이런 차는 하체를 봐야 하는데 .. 부탁 드려요 이장님 !,1
119,이장님 혹시 기회가 되신다면 시청자와 함께 차를 한번 시승하게 해주시는 이벤트도 해주셨으면 하네요 말만 들어서는 그런가보다 하는데 진짜 시승해보면 재미가 배가 될거 같습니다..,1
120,[구독중]시작할때의 편집 영상이 쏙 맘에 드네요.역동적인 차의 컨셉에 맞게 다이나믹한 BGM과 편집으로 시작부터 기분좋게 시청했네요.,1
121,BMW가 아름다운 작품을 내놓았네요~~,2
122,gt는 정말로 뒷부분이 되게 이쁜 것 같내요 봐도봐도 보고 싶은 차,2
123,(구독중) 모터리언 항상 잘 보고 있습니다 앞으로도 좋은 영상 부탁드리고 김송은 기자님 박기돈 편집장님더 앞으로도 힘내시고 너무 알아듣기 쉽고 재밌게 보고 있습니다. 김송은 기자님 박기돈 편집장님 앞으로도 힘내시고 앞으로 좋은 영상 부탁드립니다 모터리언 파이팅!!!,1
124,"(구독중)3GT 관심있게 보고 있었는데 이 영상보니 6GT가 더 땡기는데요,, 2부가 기다려져요^^",1
125,(구독중) 잘보고 있습니다 항상 차분하고 편안한 진행 좋아요,1
126,[구독중]이거 진짜 제 현실적 드림카. 얼른 20모델이 나오길 바래봅니다.,3
127,개인적으로 박기돈 편집장님은 어떤차을 소유 하고 계신지 궁굼합니다.,1
128,5GT  참 좋게 타고 있는데 가격이 너무 올라  아쉽네요..이미 기능은 충분하니  네비나 업 잘해주었으면,2
129,"[구독중]모터리언은 2가지 관점이 존재해서 참 좋네요 일반 여성 운전자 혹은 일반 남자 운전자 시선에서의 차량에 대한 느낌좀 더 차에 대해 많이 알고, 운전을 좋아하는 운전자 시선에서의 차량에 대한 느낌 이런 2가지가 있어서 여러 시선에서 차를 선택할 수 있어 좋은 듯하네요패밀리카로 6GT탐나네요. 3GT 단종 소식이 있는거 같던데 꾸준히 나와준다며 좋겠어요",1
130,[구독중] BMW 6시리즈 그란투리스모 BMW전시장에서 봤을때 정말 고급져서  7시리즈 보는줄 알았습니다 6시리즈 그란투리스모 진짜 이쁜것 같습니다ㅎㅎ,2
131,편집장님 덕분인가? 송은기자가 예전보다 말도 부드럽고 청산유수처럼  막힘없이 잘하는거 같아요.,1
132,[구독중] . bmw 6gt 왠지 5시리즈보다 올드 하지 않을까 하면서 영상을 봤는데 세련되 보입니다 5시리즈는 뒷좌석이 좀 답답한 반면에 bmw7을 베이스로 하다보니 뒷자석도 넉넉해보이고 530GT랑 비교했을때 가격차가 그렇게 안나는거 같으니 충분히 가격경쟁에 있어서도 불리할게 없어보이네요 끝으로 영상 잘보고 있습니다.  잘 모르는 소비자 입장을 이야기 해주는 김송은 기자와 그런 박기돈 편집장님의 보완 설명이 잘 어울리는거 같습네요. 예전보다 훨씬 밝고 부드러워 보이는점이 좋습니다.,1
133,[구독중]5GT에서 6GT로 명칭을 변경하면서 신형 7시리즈 플랫폼을 사용하여 공간이 확 늘어난건 환영....세단을 선호하지만 트렁크 용량이 큰것을 원하는 분들이 구입을 하면 좋을것 같음...실내 디자인이나 편의사양  구성들은 좋은것 같습니다.  특히 시트 색상이나 스티치 그리고 포인트로 넣은 하얀색 줄무늬 너무 마음에 듭니다.요즘 BMW  승차감이 예전에 비해 너무 물렁하다고들 하는데 어떤가요?가격이 9천부터 시작을 하던데 비싼면이 있지 않나요. 뭐 차량 구잎을 할때 활인은 해주겠지만 조금 내리는 편이 구매력을 올리는데 좋다고 생각을 합니다.리뷰영상 2부 빨리 올려주세요...보고싶어요...ㅎㅎㅎ,2
134,"주행할 때 송은기자님 카메라 앵글이랑 얼굴선, 의상 너무 예쁘네요 ㅋㅋㅋㅋ 잘 어울려요 비엠 디렉터같은 느낌임 ㅋㅋ",1
135,[구독중] gt 인만큼 실내 공간과 안정성은 뛰어나 보이는데 후면라이트 디자인말고는 전체적으로 밋밋해보이네요 머플러쪽이나 측면 디자인 변경이 조금 필요해보입니다.,1
136,"[구독중] 송은기자님의 주행질감의 설명이 이론적으로는 모르겠는데 느낌적으로 무슨뜻인지 알꺼같은 느낌적인 느낌이 드네요 ㅎㅎㅎ 요즘들어 오디오성능에 관련된 리뷰가 좀 줄어든거같은 느낌은 제 기분탓이겠죠...?? ㅠㅠ오디오성능에 대한 평가는 타 어떤 자동차리뷰보다 모터리언이 가장 신뢰가 갔었는데, 그 부분을 조금 더 보강해주셨으면 하는 작은 바램입니다 ^^",1
137,[구독중]밤에 멀리서 가고있는 브레이크등을 보고 무슨차지? 하고 따라가봤더니 6gt 더라구요ㅎㅎ 브레이크등 라인이 비엠에서는 볼 수 없었던 모습이라 저는 좋게느껴졌습니다 그리고 차량 뒷면 라인의 굴곡도 실물로 보니 놀랄만큼 깊더군요ㅋㅋ 깜짝놀랐어요ㅋㅋ 정말이쁨니다ㅜㅜ,1
138,나중에 한달에 2번정도라도 라이브로 질문답 시간 갖어도 좋을것 같네요~,1
139,정말잘보고있습니다~  아들둘 아빠입니다 차를 정말좋아합니다^^  기자님들이 정말부럽습니다 여러차종들을탈수있어서~♡♡  일도시승기도같이할수있으니 부럽습니다산타페 신형을 유심히보고있지만  또 차를바꾸면  이혼당할것같습니다^^;  앞으로도 열심히보겠습니다,1
140,[구독중] 편집장님 저 엄청 열심히보고있어요 !! 영상너무 재미있고 빨리 테슬라s 90d 시승기 빨리업로드 됬으면 좋겠어요 !!,1
141,다른 bmw에 비해서 더 편안한 느낌이라고 해야하나요? 뒤도 넓어보이고 아버지 사드리면 좋아하실것같아요!,1
142,송은기자님 이제 달리기도 잘하시네요. 역시 최고 여성리뷰어 십니다. ㅎㅎㅎ박기돈기자님께서 잘키우신듯 ㅋㅋ,1
143,(구독중)모터리언을 항상 즐거 보는 시청자입니다 BMW를 살 순 없지만 모터리언 시승기를 보면서 BMW를 타는 생각을 항상 합니다 언젠가 나이가 들어 여유가 된다면 BMW를 사서 전국 여행을 다니고 싶네요 모터리언도 로고 스티커가 있으면 보내 주시면 고맙겠습니다,1
144,[구독중] 오래전에 랜드로버 열쇠고리 이벤트에 당첨된적 있었습니다. 한동안 잘사용했고 지금도 보관하고 있습니다.5GT때부터 타고싶었던 차여서 시승기가 반갑네요.,1
