,comments,likes
39,인지하고 계시겟지만 코나 일렉도 부탁드립니다..,1
40,와 소리좋다 진짜 부드럽네   모터도 lg껀가,1
41,I-face 정말 기대했는데 은근 괜찮네요가격이.... 와...,4
42,저도 곧 타러갑니다!!,1
43,가속페달 브레이크가 헷깔리나요??,2
44,기자님 빠르게 특종쳤네요,1
45,가격이 엄청나네요,1
46,오~ 좋은차네요. 하지만 가격이................... bye짜이찌엔,1
47,6:18 다 알면서 능청스럽게 연기를....ㅎㅎㅎ,2
48,부자들만 타는 재규어 랜드로버,6
49,모델X 보단 아이페이스,2
50,크으... 저거때문에 출장 가신건가여?,2
51,갖다박네요!! ㅋㅋㅋㅋㅋㅋㅋ,1
52,아니 싼타페 vs 쏘렌토는 대체 언제하나요?,1
53,기자님 윤상닮았어요~~,1
54,가격은 적정허네,1
55,유려한 라인과 한껏 부푼 휀다가 정말 섹시하네여,1
56,Ipace 파스트에다션 20인치휠입니당,1
57,파노라마 선루프 죽이네요,1
58,글래스루프가 노치네 ㅜ,2
59,썬루프에 노치가...,4
60,저거 베터리 lg화학 꺼라네요,1
61,드림카!!,1
62,무슨 전기차가 도하를.....,1
63,이것도 억소리나는 가격이네...,16
64,로봇 재규어네,1
65,전기차?,2
66,이쁘긴한데... 신뢰도는 바닥...,11
67,2:19 뽀곽!,1
68,LGC는 엘지케미스트리가 아니고 엘지켐입니다.ㅋ LG Chem.,1
69,재규어 흠 믿고 거르는 차,7
70,"코나다,,,",1
71,1억짜리 차가 4000만원짜리 현대 코나보다 낮은 항속거리...,6
72,트렁크 스팅어 같네,1
73,어제 생방송 영상 보고싶은데 왜 삭제 되었나요?,10
74,좀 답변을 남겨주시죠...하트만 주시지 마시고요.......,2
75,소리가 둔탁하네,1
76,전기차 벌써,2
77,믿거재 믿거랜,1
78,손잡이 직동 소리 보소 끄에엑,1
79,세계최초??,5
80,가격이 쫌 너무하다 아무리그래도 1억이넘냐...,2
81,랜드로바 재규어 걍 거른다,18
82,LGC가 LG Chemistry 인가요?...Chemical  같은데......,1
83,이분 얼굴이 바뀌었...,1
84,재규어 똥차좀 빨아주지마세요 진짜,8
85,디자인은 전기차중 최고.,6
86,겁나 잘 나감 ㅎ 안정감 짱,1
87,100퍼 완충기준 주행가능거리 어느정도에요??,1
88,예쁜데 인기가 없더라구요 ㅡ.전기차중 감가도 심하고 ..,1
89,이차를 구입 할까 말까 생각중인데 충천완료후 주행거리가 아쉽네요.최소 400km정도는 가능해야 하는데...,2
90,이 가격대 재규어 전기차 안 삼,2
91,개성 강하고 멋진 차 같습니다. 항상 드는 생각이지만 SUV와 전기차는 강력한 토크때문에 상성이 잘 맞는듯 합니다. 근데 너무 비싸네요ㅎㄷㄷㄷ 재밌게 잘 봤습니다 기자님 :),1
92,뒷모습 신선하고 좋네요. 인테리어도 마음에 들고. 잘 보고 갑니다.^^,1
93,항상 영상 잘보고갑니다 재규어 랜드로버에서 사실상 플랫폼과 모든 기반을 처음부터 전기차를 염두해 두고 만들었다는거 보니 기존 재규어 랜드로버 대비 잔고장이 없을수도 있겠네요 뭐 시간이 지나봐야 알겠지만요~,1
94,시승날 강화도 가는길에 맞은편에서 i pace 시승행렬보아서 혹시나 하는 생각에 운전석에 한상기 기자님 계신가 뚫어지게 보면서 지나갔던 기억이 생각나네요 ㅎㅎ 감사합니다,1
95,긴 휠베이스는 루프라인 눕히는 데에 다 써버린 것 같네요. 생각보다 뒷자리가 좁아서 놀랐습니다.,3
96,저속에서 토크도 높겠다 배터리도 많이 실을 수 있겠다 SUV에 전기차는 꽤 괜찮은 조합 같아요,2
97,같은가격이면 테슬라도 선택지에 들어가는지라 많은 고민을 할거 같습니다. 재규어랜드로버의 이미지도 이미지고 설상가상 포르셰와 벤츠도 전기차를 출시한다면 입지가 높아지기는 어려울거라 봅니다.,1
98,전기차 디자인이 너무 좋아 버리네..,1
99,재미잇게 보겟습니다 자동차에 대해 잘 몰랏는데 한상기 기자님 시승기 영상 보고 차에 대해 좀더 심도잇게 알수잇게 된거 같아서 감사합니다,1
100,역시 재규어답네요^^,6
101,나긋나긋한 목소리의 상기님 시승기 기다렸습니다 ㅋㅋ 저는 상기님 시승기가 제일 보기좋더라구요.. suv라고 하기엔 뒷모습이 호불호가 많이 갈릴것같네요,1
102,지난번 카이엔 독일 시승영상 잘 보았습니다.승차감을 높게 평가하셨는데요에어서스+21인치 조합은시승하셨던 에어서스+20인치와는 의미있는 차이가 있겠는지요?아이를 태우고 다닐거라 염려되어 여쭙습니다. 모양은 21인치가 더 맘에 드는데... 혹 승차감이 의미있게 차이날런지요?,1
103,디자인 예쁘네요.,1
104,영상이 자주 올라오니 너무 좋습니다. 다 챙겨보고답니다,1
105,전기차 참 좋아하지만 아직은 아닌거 같아요. 이번 제주도 출장때도 전기차 타고 다녔는데 충전시간과 장소때문에 ㅎ 잘보겠습니다. :),1
106,"휠베이스가 거의 3미터인데, 2열 레그룸이나 등받이 각도가 서있는 것은 꽤나 의외네요그 긴 휠베이스는 어디로 간걸까요? ^^그리고 SUV라고 하기에는 공간활용성 면에서 애매한 느낌이 있네요.그리고 제로백은 슈퍼카급이라고 해도 거동면에서 스포츠카의 느낌도 아닐것 같고요.",1
107,상기형님 늘 새로운차 고마워요,3
108,믿고 보겠습니다 ^^~ 감사합니다~,4
109,이제 보네요ㅎㅎ 잘보겠습니다!휠베이스가 엄청나네요 손잡이는 벨라것과 동일한거 같네요,1
110,올요주시는 다양한 차 영상 항상 잘 보고 있습니다~ 얘는 SUV라기 보다는 BMW GT 같은 느낌이네요...,1
111,롤링은 윈터영향이 큰듯하다고 생각했는데 마지막에 말씀해주시네요ㅎㅎ.. 잘봤습니다.,1
112,"i face 디자이너가 재규어 디자이너 이안 칼럼이라 그런지 개인적으로 디자인이 근사해보입니다,  리뷰 잘 보았습니다!",3
113,이 차는 suv보다는 좀 두꺼운 세단 느낌이네요 ㅋㅋㅋ,2
114,그래도 아직은 내연기관이 좋은거 같아요,3
115,엔진소리가 재밌고 특이하네요 sf영화보는듯한 느낌,2
116,항상 잘보고있습니다. 언제한번 '안녕하세요 한상깁니다' 성대모사대회 하시죠,2
117,올해도 열일하시네요. 사진이랑 아이디(이름)을 바꿔서 못알아보시겠지만.. 올해도 힘내십시오!,1
118,주행감은 어떤가요 기자님? 단단하고 묵직한 세팅인가요? 어차피 무게도 좀 있고?,1
119,12:45주행영상찍으실때 카메라 거치는 뭘로하시나요?!,1
120,전기차...디자인부터출력까지매력은있는데웬지인프라때문에많이불편할듯싶네요,1
121,잘보겠습니다,2
122,확실히 유니크함이 돋보여 그점에서 구매력있지 않을까...해요...아니면 동물애호가...고양이좋아한다던가요 ㅎㅎ...^^,1
123,사고싶은데 가격이 후덜덜하네요ㅋㅋㅋ,1
124,재규어라는 브랜드가 가진 우아함은 없어 보이는 디자인이군요.,1
125,예쁘네요~ 감사히 보겠습니다^^,1
126,어차피 가성비로 따진다면 1.2억이 넘는 차인데... 지금 나온 테슬라 모델x가 1.3억정도... 테슬라 걸윙도어 하나만으로도 제규어는 패~!! 가장 큰건 일단 거리가 모델x보다 100킬로정도 적네요. 매우 큰 단점일듯~잘 봤습니다~,1
127,와 이건 와..,1
128,커넥티드 카 나 진보된 자율주행같은것들은 전혀 기대할수 없군요....  1억은 좀 오바인듯합니다.. 그냥 F페이스에 전기파워트인만 단것같네용..,1
129,선리플 후감상 잘보겠습니다~,1
130,한국차 전기차 시승좀 해주시고 해외나가는 일상 여행 숙소 이런 영상 언제또 올리나요 빨리보고 싶네요 안전운전하시고요,1
131,멋지고 빠르고...좋아는 보이나...내부가 조잡스런 느낌?,1
132,이 차는 잔고장 별로 없으려나 ㅋㅋㅋ,7
133,요즘 suv라고 이름 달고 나오는 차들 보면 이게 suv가 맞나 싶은 정도의 차제 높이라 이젠 suv의 기준이 점점 모호해지는 느낌이 듭니다.,15
134,옆 비율은 별로인 것 같아요,1
135,앞에서 약간 오른쪽에서 보면 SUV라기보다 약간 세단? 같아 보이기도 하네요,1
136,헤드램프가 아테온 닮았네요,1
137,재규어 전기차라서 잔고장은 잘안나겠죠?,1
138,암만 그래도 1억2000천 만원급 차로는 인식안될듯한 느낌 입니다.,1
139,니로랑 큰 차이가 없어보이는데 가격은 거의 2.5배네요... 테슬라 모델s가격인데 과연..,8
140,감사합니다.,1
141,잘보겠습니다.,1
142,카메라 먼지 좀 닦아주시지. 아무튼 잘 봤습니다.,8
143,경쟁력이 있는지는 잘 모르겠네요. 가격대 매력이 많이 떨어져 보입니다.,1
144,"D-N-R-P   D가 위에, R이 밑이네요..",1
145,"인천데교 위에서 앞차 엄청 흔들리네요,,",1
146,저 가격이면 테슬라 살것 같습니다,1
147,실내.................고장나기 딱 좋은 날씨네...................,19
148,휠베이스 대비 2열이 좁군요~,1
149,하늘색번호판 친환경차인가요?7:53,1
150,1.2억...,1
151,"영국 물고기, 재규어 (아재드립 ㅈㅅ)",1
152,잘 보겠습니다.,2
153,너무비싼게흠...,1
154,손잡이가 랜드읍읍.....,1
155,실내디자인 진짜 구리다.,4
156,음...재규어....,1
157,솔직히 프리우스보다 못생겼어요...,1
158,3등,2
159,남들이 꺼려하는 부분까지 알려주시는 장기자님 응원합니다다만 팬의 입장에서 급발진 취재로 모회사로부터 또 불이익을 당하시진 않을지 걱정되긴 하네요~힘내십시오,143
160,형 이렇게 멋져도 되는겁니까?!!!기자라면서 리뷰어인듯 아니면 단순 관심병종자들혹은 브랜드 광고 대행사 같이 행동하면서 기자라고 자칭하는 인간들과 진택이형이 어떻게 다르고진짜 기자라는게 뭔지 확실히 보여주는 영상이었다 생각합니다! 항상 같은 편에 있겠습니다영상 잘보고 가요 수고 하셨습니다 ㅎㅎ,12
161,아... 저 사고 영상 오랫만에 다시봐도 너무 맘이 아파요...사고 당시 떄 뉴스로 보고도 얼마 안가서 유야무야 묻혀질거라고 생각했는데기자님은 계속해서 취재하고 계셨군요 ㅜㅜ,19
162,흥하세요 장기자님! 올해 영상이 왜 안올라올까 하다가 사건사고가 있었다는걸 알고 다시 찾아왔습니다. 자동차 리뷰 중 최고!! 장기자님 화이팅!!,34
163,이번편은 희노애락이 다 들어있네요.야간에 하는 디자인 리뷰라 나름 재미있게 봤습니다.그리고 산타페 급발진 생각해주는 마음 너무 좋아요.역시 장진택 기자님 다워요.그리고 고맙습니다.^^,7
164,의미도 있고 먹거리리뷰도 있는 이번 편이 역대 최고 같네요잘 봤습니다장진택기자님 화이팅!!!,2
165,제가 진택이형 영상을 꾸준히 보는 여러가지 이유 중 하나가 바로 이런 미디어로써 참 모습을 자주 보여주셔서입니다. 항상 응원하고 싼타페 사고 피해자분들 다시 한 번 고인의 명복을 빕니다.,2
166,"마음이 무거워지는 영상이네요. 그나마 언론도 타고 이슈화 된 사건의 당사자분들도 저렇게 고생중이신데, 크고작은 사고 겪은 분들은 어떨지..ㅠㅠ 대기업의 긍정적인 부분도 인정하지만, 소비자가 호구취급 당하지 않는 나라가 되면 좋겠네요",29
167,전기차타고 장거리 가는 건 아직 시기상조군요... 잘 봤습니다. 급발진사고도 잘 해결되길 바랍니다.,20
168,"관심차량이 아니라 미뤄뒀다가 이제 봤는데, 차가 중요한 게 아니네요...장기자님 응원합니다! 미디어오토가 다른 리뷰채널과 뭐가 다른지 확실히 보여주네요!!!",1
169,힘내라는 말조차 미안해질만큼 큰 사고였었죠. 뉴스에서 보고 가슴 많이 아팠습니다. 배상도 중요하지만 급발진여부가 명확하게 밝혀졌으면 좋겠습니다.,25
170,오늘의 킬링포인트1. 우동을 좋아하시는 장기자님2. 제가 기자님을 사랑하는 이유인  불합리하고 정당하지 못한것을 용서하지 못하는 소신있는 장기자님3. 충전에 실패해 굉장히 화나셔서 시승인데도 엄청나게 혹평하는 장기자님결론; 1억2천만원의 재규어 총집약체 이지만 저전비와 충전실패의 화나는 작품?,22
171,장진택님 다시 보게 됬습니다..!!정말로 우리 모두가 함께해서 꼭 이분들에게 조금이라도 위안이 되었으면 좋겠습니다...!!끝까지 함께 해주세요~!!,2
172,"자동차 언론사도 언론사인걸  그동안 잊고 있었습니다. 홈쇼핑과 신상품소개, 기업소식만 있는 줄 알았는데요.예전에도 시장과 관계없는 대학교 자동차학과도 소개해주시고, 미디어오토 응원합니다.",28
173,진짜 삶의 모든게 무너지셨겠다 싶었었는데.. 진상규명과 재발방지를 위해 싸우고 계셨군요. 숙연해집니다.,3
174,저 사고영상 기억나네요....참으로 안타까운 일이었습니다만  그때뿐 잊어버리고 있엇는데 잊지않고 계신분이 계셨네요....장진택 기자님 새롭게 보게 됐습니다....오늘부로 구독 좋아요 쭉 갑니다....,1
175,대부분의 리뷰어 사들은 밥줄 끊어질까바 현기 급발진 관련된 내용들은 전혀 언급조차 안 합니다. 귀한 가족을 잃으신 분께 진심으로 심심한 위로를 드리며 장진택 기자님께도 힘내시라는 응원의 메시지를 보내드립니다.,34
176,아... 당시 그 블랙박스 영상보며 자기자신보다 애기애기 하며 손자부타 챙기시는 소리에 코끝이 시큰했었는데요..부디 좋은 결과가 나오길 바라겠습니다..,23
177,"퉁퉁 부은 눈으로 출발하셔서...충전 시도 15번 좌절 끝에 결국 포기하고 힘겹게 떠난 부산으로의 여정기 잘 봤습니다~전기차 충전 오류가 생기면 당황할 듯 하네요.  휴게소 충전소 앞에 선 진택찡이 가볍게 손을 떨면서 살포시 내려 놓는 충전잭 장면에선마치 충전 잘 안 되는 휴대폰을 충전시키려 시도하는 화면이 오버랩 되면서 순간 제가 긴장했었네요~휴우~그래도, 전기차는 정말 한 번 타보고 싶어요~!!아, 한 가지 더! 부산엔 다른 음식들도 많지만 여름엔 시원한 밀면이 짱입니다!",5
178,정말 화도 나고 얼마나 힘드셨을까 싶습니다....자동차뿐만이 아니라 모든 분야에서 사람이 먹고 쓰는 부분에서 만큼은 정직했으면....합니다...실수였다면 바로인정하고 용서를 구하길 바랍니다.,20
179,장기자님같은 분들이 계시기에 언젠가는 해결 되리라 생각합니다. 항상 잘 보고 있습니다.,3
180,충전기 케이블 장력 때문에 콘센트 부분이 살짝 어긋나면 충전오류 일으키는 경우가 발생 하더라구요 장기장님 화이팅입니다.,2
181,장진택 기자님은 제품의 문제점 및 개선할 필요점을 잘 캐치하시는 것 같아요. 너무 찬양도 아니고 너무 비판도 아니고. 좋습니다,3
182,"오래된 재규어만 타봤는데, 전기차 재규어 보니 새롭네요. ㅎㅎ 잘 지내셨는지요?! 즐겁게 출장다녀오신 영상 잘 봤습니다.",1
183,부산 산타페 급발진 사고를 위해 애쓰는것에 박수를 드립니다. 전기차 운영 기본 상식 겟하고 갑니다.,18
184,블랙박스영상을 본 순간 너무 충격적이어서 며칠을 머릿속에 맴돌더군요.....애기....애기.....애기..... 그 후 이 블랙박스 영상을 일부러 피해왔는데 오늘 다시 봐도 내가 눈물이 다 나네요......아이를 키우는 아빠 입장에서 너무 가슴이 아픕니다.,47
185,아우 고생 많으셨네요~ 장기자님덕에 구매대상에서 제외 합니다 ~^^ 모쪼록 급발진사고 피해자 분들께 꼭 좋은소식 들렸으면 합니다 기도하겠습니다 ~!!!,1
186,전기차 때문에 너무 웃다가아픈 이야기에 넘 아프다가 웃다가 울다가 제대로 했습니다~! 전기차 더욱 발전하길~진실은 정당한 결과로 밝혀지길 바래봅니다! 장진택기자님 화이팅입니다!,5
187,정말 너무 안타깝고 슬픈 사고였군요... 😢,3
188,"이른 새볔부터 고생이 많으시네요,,늘잘보고있읍니다.날더운데 고생하셨어요^^",3
189,이런 영상이 많이 퍼졌습니다. 다시는 이런 일이 생기지 않고 이런 일을 다시금 상기 시켜주셔서 너무 감사합니다.,5
190,오늘도 잘 봤습니다~ 왜 직장생활이 안 맞는다고 하신지 이 영상을 보고 알겠네요 ㅎㅎㅎ자유로운 영혼이세요~ ㅎㅎ,4
191,"웃으며 영상 보다가, 한순간에 마음이 먹먹해집니다. 잊지 않고 응원하겠습니다",5
192,장진택 기자님 언제나 퐈이팅!!,1
193,구독했습니다 장진택편집장님 리뷰를 이제야 접했네요 칭찬일색이나 수박겉핥기 리뷰들과는 급이 다르네요 가감없는 깊이있는 리뷰 보여주셔서 감사합니다,1
194,와...어찌 저리 충전이 안될까요. 니로ev 1년 운용중이지만 휴게소 충전시 에러난간 1-2회 정도로 한두번 기억있을까말까한데..어마어마하네요,1
195,장진택의 거침없는 리뷰어택!!! 응원합니다!!!!!,4
196,장기자님!늘 응원합니다.화이팅 하세요!,2
197,대기업을 상대로 해야 하는 약자의 이야기를 들어주는 미디어오토 화이팅☆,29
198,진택이형 차 이야기 말고 이런 부분에서 너무 감동입니다.  잊지않겟습니다.  저도 찡하네요 ㅠㅠ,1
199,"충전하기전 만감이 교차하겠네요.""맛집을 찾아서~"" 하셔도  참 재밌게 잘 하실 듯 합니다.",1
200,장진택기자님 영상 잘봤습니다.흉기차에서 꼭 배상받도록 작지만 힘을보태겠습니다.,1
201,고된 하루 였을듯.. 수고 많으셨습니다~ 아직까지 오리지널 전기차는 서브?카에 가깝다고 여겨지네요.,3
202,장진택 기자님이 이런 분이셨군요. 오늘에야 알게 되었습니다. 멋집니다. 응원합니다.,1
203,장진택 기자님 존경스럽네요.,3
204,05싼타페 SM탑니다.. 최근 고압펌프에 이상이 생겨 무상교체했습니다. 저 사고가 없었다면 이상을 캐치하지 못했을것입니다. 생명을 싣고 달리는 자동차이니만큼 자동차 회사들은 일말의 책임감이라도 가지고 제품을 생산해야한다고 생각합니다. 분명 저 급발진 사고는 해당차종 해당부품의 고질병으로 인해 벌어진 것이기에 무거운 마음을 가지고 비극이 재발하지 않도록 해야하겠습니다..,58
205,전기차는 미래를 위해서 꼭 필요는 하지만 아직은 시기상조다. 영상 잘 봤습니다.,1
206,블랙박스 영상 다시보니  울컥하네요...... 현대차 타다가 저런 사고나도 책임자들은 잘자고 잘먹고 살겠지....,1
207,장기자님 풍채를 보아하니 상당한 미식가이실 듯 한데 가끔 차 리뷰도 하시면서 드라이브 겸 맛집 투어도 할수 있으실듯요? ㅋㅋㅋ,32
208,자막이 재미를 배가 시키네요 ㅎㅎㅎ 차량결함은 정말 인정해야하는데... 저도 잊지않겠습니다,1
209,사건에 대처하는 자세가 무엇보다 아쉬운 기업입니다. 충분히 같이 아파해 주고 위로해 줄 수 있을텐데... 경제적 책임보다는 양심적인 책임이 아쉽습니다. 더운 날씩에 수고 많으십니다. 힘내십시오.,2
210,"형님 아이페이스 보러왔다가, 눈물 흘리고 갑니다. 응원합니다!",1
211,충전시 오류나는 충전기와 전기차 기종을 각각 기록해서 어느 충전기와 어느 차량 기종이 주로 문제가 되는지 알기 쉽도록 둘다 통계를 공개할 필요가 있지 않을까 싶네요. 이제 전기차가 웬만큼 보급됐으니 그런 통계치를 쌓기도 좋을텐데 말이죠.,1
212,할아버님의 말씀을 들으니가슴이 먹먹하네요.할아버지 힘내세요!!!!,2
213,[[ 전기차 충전 암 ]] 충전 때문에 편의성 제로인 전기차 / 잦은 충전 정말 번거로운것 같습니다.,2
214,아직 같은 차량(2001년식)운행중입니다. 그 사고를  잊지 않아 주셔서 감사합니다... 구독! 좋아요!!!,1
215,역시~ 재규어... 참 이렇게 만들기도 어렵겟다 ㅎㅎ 대체 충전을 몇번을 하는거졍 ㅋㅋ;;,1
216,디자인은 대박이네요!영상많이 본받고 저도 채널오픈 했숨돠~♡,4
217,그래도 정정하게 계셔서 다행이라 해야 하나요.. 아 마음이 너무 아프네,2
218,기자님 정말 멋있는 분이시네요...! 구독!!,1
219,"정말 차는 이쁘네요~ 근데 정말 휴게소에  전기 충전하는거는 좀더 늘려 주었으면 하네요.저번주에 신형 소울ev타고 여수 갔다왔는데, 가면 이미 차가 있거나 대기중인분들이 많더라고요. 전 다행이도 충전할때 오류는 한번도 없었지만 충전기가 1대 혹은 2대만 있을때 기다리는 시간이 너무 길어서 힘들더군요 ^^",1
220,늦게나마 깊은 위로를  ...결과가 어찌되던지 잃어버린 가족들이 너무나 안타깝네요.ㅡㅡ,2
221,급발진 사고 없도록 차를 만들고 회사도 책임있게 행동하면 좋을 듯하네요.그리고 전기차 오너인데 저정도로 오류 저는 안나는데 재규어는 충전시스템에 문제가 있나 보네요,1
222,응원합니다. 꼭 끝가지 관심 가져주시고 진실을 밝혀주세요. 정말 응원합니다,1
223,항상 응원합니다~파이팅~!!!,2
224,아... 마음이 무겁습니다. 세상은 빨리 변한다는데 왜 저런 사건은 계속해서 일어나는지.. 더구나 딸 아내 아기들까지.... 숨을 쉬고 살아가기가 얼마나 힘드실까요. 힘내시고 힘내세요.,1
225,승차감이나 주행성능도 리뷰해주세요  기자님 ㅋㅋ,1
226,전기차 이래서 아직은 시기 상조인거 같네요~도심 벗어나면 완전 불편하겠어요~,1
227,완전 재미있어요 ㅋㅋㅋ 예능같어 ㅋ 그럼에도 유익해 ㅋㅋ라고 썻다가.... 갑자기 가슴이 아프네요 ㅠㅠ,4
228,먹방이 많아서 보기 좋았네요 ㅋㅋ 혹시 400마력정도라 하셨는데 제로백은 어느정도 나올까요?,2
229,"기자님이 예전에 올리셨던 급발진 관련 영상 설명란에 ""힘이 닿지 않는다. 죄송하다.""라는 말을 봤던 기억이 납니다. 기자님 덕분에 많은 사람들이 진실을 알게되었고, 저는 pd라는 목표를 갖게 되었습니다. 기자님은 죄송하다고 하시지만, 저는 기자님께 감사합니다. 아마 많은 분들도 그럴겁니다. 감사합니다 기자님..",1
230,코나 니로 전기차 잘만들었죠. 작년에 해외 매체들이 평을 했었는데 유일한 단점으로 북미에 판매하지 않고 있다는걸 꼽았었으니까요.,2
231,급속충전기 최저가 입찰로 선정되었습니다그렇다보니 중국산 저질부품으로 도배되었지요고장 엄청나게 많습니다,19
232,장진택님. 구독과 추천으로 응원합니다. 혹시 협박을 당하시지나 않으실지. 외로운분의 힘이 되주시는 용기있는 모습 응원 드립니다. 마치 아침 김모 뉴스진행자 같으시네요.,1
233,와!도대체 충전을 몇 번을!!!게다가 제대로 안될 때가 저리 많으면...전기차 타다가 홧병 나겠어요.그냥 내연기관차 렌트해서 가겠다 싶어요,1
234,형님 오늘부터 더 응원하겠습니다 화이팅,2
235,저도 쏘울부스터 ev인데 오류 뜬적 있었는데 한군데는 통화후 리셋해서되고 이마트에서 어떤기계는 안되고 어떤기계는 한방에되고 그래서 조마조마 해요 ㅋㅋㅋㅋ 전기차 자체는 생각보다 좋은데 왜냐면 충전하는게 귀찮으니 과속을 안하고ㅠ안전운전함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
236,"코나EV 운용중입니다.저번 월요일에 장 기자님이 충전하셨던 마장 휴게소 지하주차장에서 충전했을때 오류 없이 잘 되었는데, 열볓번씩 오류가 난 것은 의아하네요. 저같은 경우에는 코나ev 충전기 연결시 오류가 나서 충전을 못한 경우가 손에 꼽았고, 충전하면서 차에서 대기할때, 다른분이 다른 충전기에 충전한다고 연결할때도 오류가 발생한 상황은 보지 못했습니다.제 개인적인 추측으론.. 충전기의 문제이기보단 차량의 문제가 있지 않나... 라고 생각합니다.물론 제가 틀릴수는 있습니다. 그냥 전기차를 운용하는 입장으로써 의견 한번 내보았습니다.",9
237,테슬라가 슈퍼차처 설치하면서 한국시장에 진출한 전력이 아주 유용하군요. 충전속도도 빠르고 무료라 슈퍼차저로만 전국일주 많이 다니시던데 그나마도 충전시간 한시간씩 걸리고 주행거리 잘못 계산하면 심장 쫄깃해보여서 단거리 출퇴근용으로는 적합하나 장거리주행은 아직 시기상조라는 생각이 드네요.차주님 건강해보이셔서 다행입니다. 기자님 응원할께요,1
238,현대자동차가 가장 잘못하고있는 행동이 이거죠 좋은차 만들면 뭐합니까 문제가 생기면 대처를 제대로못하는데 타브랜드보다 완성도높게 만드는건 분명합니다다만 아주 작은 문제가 생겨도 모르쇠하는 모습 참 안타깝네요,3
239,원래 전기차타고 장거리 여행하게되면 충전기 여행에 거의 반을 소비하고 화병나기도합니다. 그리고 가끔 충전중 오류나면 답없습니다,2
240,국내브랜드도 쏘렌토급으로 전기차량이 나오면 좋겠네요~ 지금 나오는 전기차량은 최대406KM면 500이상 나올듯한데,1
241,아니 거리 짧은거는 둘째치고 비라도 와봐한번에 충전 안되면 진짜 개빡칠거같은데..아니 근데 저 배터리 바닥에 뭐 튀어나오면끌기고다닐거같은데 ㄷㄷ,2
