,comments,likes
19,안그래도 장바구니에 있었는데 이왕 하는거 sq8이 ... 재고나 입항이..없을듯 아!!그리고 현재 차가 w212 220d 블루텍 인데카타민 넣고 진짜 체감이 될 정도로 좋더라고요.! 엔진 오일 교체 한지 5개월 정도 지났고요.. 전 아주 만족이라 교체 시 마다 넣을 예정입니다. 안써보신분들 진짜 한번 넣어 보세요.. 이건 쓰고 난 찐 후기 입네다,5
20,대한민국 넘버원 리뷰어 노보스~~^^,7
21,"sq8 오너입니다~ 진짜 가성비 짱이네요. q8에 없는 pdcc, pccb, 액티브스테빌. epc포함 트라이터보에 435마력92토크. 진짜 디집니다",17
22,이거보고 저번주에 50tdi 출고 했어요. 아주 만족하면서 타고 있습니다ㅎㅎ,1
23,믿고 보는 노보스~~~,3
24,아우디 가 일취월장 했네요♥️♥️,4
25,역쉬 리뷰는 노사장님~~~~~명불허전,9
26,좋은 영상 감사합니다. 응원합니다,3
27,아우디Q8 드디어 리뷰를~  기다리고 있었어요~~~,3
28,sq5도 그렇고 suv는 아우디도 강하네,9
29,이전 모델까지는 뒷자리 멀미가 엄청난데 이번껀 어떨지 ??,1
30,q7 50tdi 구매고려 중인데..이차와 같은차로 봐도 될까요?둘다 에어서스에 엔진미션은 같은거 같은데 하체 세팅은 어떻게 다른지 궁금하네요.,1
31,하체 리뷰는 박사장 콜라보가  최고 인듯,2
32,선 따봉 리뷰는 노사장 뿐이지~~,15
33,와우 rsq8이면 우루스랑 원투탑찍는다는건가 기대되네요,6
34,이제 다 좋게 평가하네요~^^,3
35,Gv80도 승차감 좋다고 그랬는데 Q8과는 어떻게 다를까요?,13
36,차에있어서는 노사장님이 좋타고한건. 좋은거같네요. 객관적으로요,6
37,Sq8도 지리겠네요,4
38,노사장님의 새 리뷰가 뜨는날은 온국민의 축제입니다 ☆,5
39,Q7도 리뷰좀 해주세요,2
40,suv인데 2열 프레임리스  간지나네요 ^^,11
41,아우디 RS Q8은 진짜 렁신나간 차죠ㅎㅎ 저 플랫폼하고 엔진이 뉘르부르크링 1위부터 4위까지 다 씹어먹고 있습니다.아우디 폭스바겐 그룹.. 일단 현재까진 최고의 suv 기술력을 가지고 있다 생각되네여,1
42,아 SQ8 TDI 사고싶다,1
43,너무 재밌음 NSJ방송국 만드셔도 될듯 ㅋㅋㅋㅋㅋ,1
44,노형 ㅠㅠ 아우디차주들한테 얼마나 까인거야ㅠㅠㅠㅠ 그래도 고마워 아우디 안아줘서,1
45,당연 아우디를 깔줄알았다.. 근데 아우디가 칭찬을 받았다.. (포람포션빤Q8이여서ㅋㅋ),1
46,카이엔 q8 디자인보고 사야하는 것인가??...고민이 깊어지네..,1
47,sq8 리뷰 보고싶다 ㅠㅠ,1
48,믿고 보는 영상 노보스 풀악셀!,3
49,디젤보단 가솔린이 낫지 않을까요? 고민중 입니다,1
50,드디어 아우디가 주르륵ㅠㅠ내 어깨가 뽐뿌ㅋㅋ노짱♥,9
51,진짜 아우디 뒷자리 각도는 쉣아다,3
52,2부 언제올라오나요?,1
53,전 항상 궁금한게 잇는데 이분은 어케 차 제조사도 아닌데 이렇게 제조사처럼 잘알죠 ㅋㅋㅋㅋㅋ 다 맞는거임?,1
54,노햄이 아우디 칭찬을 하는 날이 오다니 ㅋㅋ,1
55,아우디 오너인데 항상 밖에 나가있다가 이제서야 들어가는 아우디 ㅋㅋㅋ그동안 너무 서글펐어요ㅋㅋㅋ감사합니다,3
56,아.. 아우디가 SUV로 이제 들어오나요? 친구차 보면서 Q8을 그돈주고 왜 구입 했냐고 꾸사리 줬는데.. 사장님 영상 시청하고 나니 차가 달라보이네요.. 😅,14
57,2부 빨리 올려줘요!!!!!! 기다리다 죽겄네,2
58,노사장  연기졸~라  잘해👍👍,3
59,Sq8도 리뷰 해주세요~,1
60,아우디가 포르쉐 람보 dna를 받아온다니!!!대박이네요,5
61,조수석 뒷자석 신경쓰는 제입장에서는투싼신형이 훨씬 좋아보여요진심으로요 ㅎ,3
62,BMW  X7과 비교해도 손색없을까? 긍금하네요.,1
63,리뷰는잔짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  노보스다 ㅋㅋㅋㅋㅋ  독보적인 캐릭터 ㅋㅋ,1
64,영상 잘 보고 갑니다 ^^,4
65,이 영상을 받치며에서 영상시작하고 10초만에 터졌네ㅋㅋㅋㅋㅋㅋㅋㅋ,1
66,하여간!!노사장 리뷰는 진짜 좆나잘해 정확하고,4
67,"계약서 작성 출고 1주전에, 시승해보고 취소 했습니다. 이유는 50tdi 엔진이 생각 보다 초반에 굼띠어서.... 초반에 렉없이 잘나간다니...이상하네요...",4
68,q7 50tdi랑 q8 50tdi 많이 다를까요?,2
69,머지..  아우디가 벤츠.bmw보고 나가 있으라니 ㄷㄷㄷ   먼일이죠  노사장님 ???  ㅋ,34
70,아우디가 이런 칭찬을 ㅋㅋㅋㅋ,29
71,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ인트로.....ㅋㅋㅋ너무 웅장하고....스케일이 크네요...ㅎㅎㅎ,6
72,기후변화 위기로 비싼 차를 사지 마세요.. 그냥 국내차 타기만 만족해요~~,1
73,오래살고 볼일이구먼 ㅎ노사장한테 칭찬받고,2
74,Q7도  리뷰 해줘용,2
75,아우디 폭스 포르쉐 3개다 공유한다하니 성능이 좋지않을까요 아람보도 있구나,2
76,이쁜 아우디 높이올라가~,4
77,GLS와 X7과 비교해야되는거 아닌가,3
78,아놔 ㅋㅋㅋ 계열사 흉내 오지네요. ㅎㅎㅎㅎ 재미있게 봤습니다.,3
79,아우디 A7 50tdi도 부탁드립니다,1
80,q8이 우르스나 카이엔 베이스면....비엠 x7은 롤스로이스 컬리넌 베이스니 훨씬 좋겠네요...,3
81,구동시 초반 토크가 좋다고 봐야 하나요?,1
82,이번에 아우디 Q8 많이 나가겟네요..,6
83,노사장님 이트론이랑 Q8이랑 비교하면 어느 모델이 승차감이 더 좋나요??,1
84,노사장님 Q8 55tfsi  가솔린도 리뷰 부탁드립니다,4
85,"남들 벤츠비엠 빨아도 갠적으로 아우디를 더 좋아합니다,, 다음차도 아우디로 갈겁니다! 아우디 파이팅 ㅋㅋ",2
86,언제  찍으신 ?  반팔   오~~열정 넘치셔서  열이 ...,9
87,Q5는 어떨까요? 아우디는 1500만원 정도 할인 받으면 되나요?,1
88,어떻게 가솔린이 없지.디젤은 영~ Q8은 패스~,8
89,노사장님이아우디를칭찬하다니........노사장님은아우디를별로안좋아하시는데?ㅋㅋ,20
90,Q8만 들어오고 나머지는 아직도 나가있어야........,9
91,1억정도 하는차가 좋은건 당연한거 아니에요?,1
92,ㅋㅋㅋㅋㅋ 개콘 보다 재밌는 리뷰그래서 개콘이 없어졌나여!!!맨날 나가있던 아우딘데,4
93,또 윤모씨리뷰랑 정반대의 결과가 나와버리네요...... 대체 누구말을 믿으란 말입니깡,3
94,인트로 꽁트 지렸습니다 ㅋㅋㅋㅋ,1
95,내가 돈만 있었으면 익스 안사고 큐팔샀을텐데 ㅠ,1
96,리뷰하는건 자유?그러나개인적견해를 피력하거나이해관계가개입된듯한말씀은 안하시는게  속편해유저도자동차보유47년차 온갓차는거의다~소유했읍니다 항상 두대씩 다른브랜드로 예를들자면 승용차가 벤츠다하면 SUV는 랙서스로제규어승용이면 벤츠SUV  로이런식으로 비교견제하며표현도 절재가 미덕입니당~참고로 제나이71세 운전경력47년차입니다~~,1
97,오늘도 현대기아 알바가 많네,5
98,독일 3사 다 타봤는데 개인적으로 아우디가 제일낫더군요 방지턱 넘을때 아우디만의 그 느낌이 있습니다.,13
99,역시 기벼워~근데 재미져~~~ㅎ,1
100,아우디는 너무 고평가되있음. 울나라에서만,2
101,노사장 좋아합니다...소니캠은 싫어합니다!!!!화질 안좋아도 좋으니 소니캠은......노사장님 니뽄 시러하는걸로 아는데...ㅠㅠ,3
102,노사장님!! s클350 디젤 직렬이 조용한가요q8 디젤이 조용한가요??,1
103,노사장이 좋다면 좋은거얌..,1
104,영상 잘 봤습니다.,3
105,기대되네요,3
106,아우디 잔고장 많다던데...q8은 괜찮나요?,1
107,노보스 풀악셀 ♡,2
108,이미 다이나믹이었어 이거 겁나 웃겼는데 ㅋㅋㅋ,1
109,q7도 해주세요,1
110,근데 q8은 bmw x6 벤츠GLS하고 같은 포지션아닌가요Q7이 X5 GLE랑같은 포지션이구,7
111,SQ8 리뷰 해주세요,1
112,유럽판매량 q8이 x6 2배 넘게 팔림.,4
113,코나구입한지 36개월되다 요즘들어 차가 출발시 울걱하서 인천북항쪽 현대써비스 방문해서 점검하고 써비스 기사가 한는 말이 참어이가 없어서요 차가 연식이 되서 그러타고 했다 이제 21000키로 뛰차을 업이가 없어서  다시는 현기차는 안사다,1
114,"집 나갔던 아우디가 다시 돌아 왔나여??독일놈들이 차 하나는 기가 막히가 만드는것  같네여비엠, 벤츠, 아우디, 폭스바겐 ㄷㄷㄷㄷㄷ현기도  좀 독일차랑 비슷하게 만들어 봐라...차가격만 비슷하게 따라가지 말고 ...응??",8
115,역시 자동차는 후륜,1
116,Mlb evo 플랫폼은 아우디 q7에 가장 먼저 적용됐는데왜 계속 포르쉐나 우루스가 세팅했다고그러죠..,3
117,타방송에 비해 소리가 유난히 작게 들립니다~~~,2
118,국외 업체는 서로 1등을 하려고 미친듯이 경쟁하고 달려 가고 있는것 같은데 국내 업체는 이번생은 끝났어 포기하고 다음에 잘하자라는 마인드로 변해가는것 같아요 씁쓸합니다이래놓고 전기나 수소차량을 잘 만들지도 의문 입니다영상 잘 보았습니다,14
119,이 형은 왔다갔다 모에요? ㅋㅋㅋ 아우디는 빠지라며~~~,7
120,집나간  아우디..다시 복귀.햇네ㅎㅎ,2
121,아스티즈 에코원에 대해서 방송 좀 해주세요,2
122,MQB랑 MLB 플랫폼이 그리 다른가요?,1
123,나가있던아우디 이제 다시들오나요~ㅋㅋ,60
124,아우디 칭찬받으니까 안믿기네 아우디만타면 그렇게 나가있으라더니   ㅋ,1
125,윤씨도 같은차로 영상올렸던데 그거보니까 그사람이 얼마나 차에 대해서 무지한 사람인지 알겠더라,29
126,노형 신발 앞부분이 무슨 전자발찌 같이 보여요. ㅎㅎ 아몰랑~~,1
127,투아렉은 안좋다고 하는사람 못본듯,3
128,아니 아우디 예전부터 좋은차인대  무슨 댓글에 드디어 아우디가 이런댓글이 많은건대 그전에 아우디타본사람들이 남긴 댓글인가 타보지도 않고  드디어아우디가 이러는거임?,17
129,이차는 아우르스죠^^,1
130,아우디 투아렉 개꿀ㅎ,13
131,옆집은 Q8 별로라고 하던데 으음... 역시 사람마다 다른거겠죠??,6
132,아우디에게 이런일이,1
133,원따봉 누르고 시청 합니다-^^*,2
134,흠 아우디가 이러면 나가린데 ㅋㅋ,5
135,"안녕하세요.   신차 번호판설치시  번호판쪽 번호판, 봉인 녹 방지 봉인구어셈블리 추천드립니다.",2
136,오 이제 아우디 안나가있어도 되는부분?,3
137,살다보니 노사장이 아우디를 빠는날이오네 ㅋㅋㅋ,15
138,아우디가 그렇게 좋으면 사시오.쓰레기차 차가 주행중 3건 3개월만에 꺼졌는데도 바꿔주지않는차,1
139,아우디 : 기다리고 있었읍니다.,21
140,선 따봉 후 시청^^ 단결!,1
141,대체 이 큰 차를 가지고 실내를 왜 저케 쫍게 뽑았지 참.,1
142,보이소 노사장님내보낸 서자를 다시쉽게 들이다니 변하셨네요  ㅋㅋ,3
143,"그냥 말이 필요없네... 저놈을 사자. 다음목표다. 독삼사중 가성비도 좋고, 디자인도 무난 너무 야하지도 않아 덜 질릴듯 하고,하지만  지금은 경기도 어렵고, 매출이 안좋아 지금은 넘사벽... ㅜㅜ  가레스베일이 저거였나?? 직접 운전하던데... 그 치달맨이 운전하는 이유가 있었겠네요...쩝 괜히 부럽고 슬프네",14
144,잘보았습니다^^,1
145,외제 차들은 진화에 진화을 하는대 현기는 어떻게 퇴보을 하냐,28
146,Q7 55tfsi 는 시승기 안하실까요~~~,2
147,24:54 그러니까 신형 a8 s8도,10
148,투아렉 리뷰 해주세요,2
149,BMW X7의 차주로서 제목부터 존심 상하네요....ㅋㅋㅋㅋ,7
150,Q8  분명 좋은차는 맞는데 1억대 차량 사는 사람들은 안사지~,1
151,장담컨데.. 이채널 구독자수 줄지는 읺고 지속적으로 증가만 할겁니다.,7
152,Bmw가 좋다며Bmw로 밈 굳혔는데,5
153,아우디 Q8?  포르쉐 카이엔? 마칸? 당신의 선택은요;;;,1
154,RS Q8 vs 카이엔 쿱 승자는?,2
155,아직도.유턴할때.차동기어박스부서지는.소리 걱걱걱 나나요?,1
156,가성비 끝판 인가,3
157,317 원따봉입니다~ 정주행 고고,5
158,노사장님은 다 좋은데 너무길어요. 그런데 막상들어보면 편집하기도 애매하긴하지만요,2
159,아우디 A7 한번해주세요,3
160,노보스!!!노보스!!!!노보스!!!!!,1
161,다른 영상 보면 자율주행 다 빠진 깡통이라던데??,1
162,BMW 그렇게 빨아줘도 차 안주니까~~~이젠 아우디를 빨아보자~!  차 한대 줘라,2
163,디젤은 시끄러워서 돈없는 사람들이 타는것,1
164,아 이러면 나가린데...ㅋㅋ,2
165,폭바 티구안 죤나까는거보고왔는데 ㅋㅋㅋ 아우디는 폭바아닌가? ㅋㅋㅋㅋ 머지 ? ㅋ회사를논하지말고 차만을가지고 리뷰하시는게......맞을듯,1
166,평소와는 좀 다르게 너무 꿀 빠시는데..ㅋ광고??^,1
167,이미 다이나믹이었어ㅋㅋㅋ,2
168,"한국은 차를 구입해서 3,4년만 타고 버리시나요?",1
169,맨날 아우디 홀대받다가 인정받네,1
170,복잡한 만큼 복잡하네,1
171,엑썰런트합니다 아우디 드루와 이써,1
172,비엠빠 노사장 ㅋㅋ 근데 난 아우디가 더 좋더라~,1
173,원래 SUV 명가는 수입은 아우디 국산은 쌍용아닙니까?,5
174,아우디 칭찬하는거 보고 다른 리뷰 들어온줄 알았네;;,3
175,s모델이나rs 모델 타 보세요. 최고 입니다 아우디  르망24시 포르쉐 다음 최다 우승입니다.,7
176,유료광고라 이해해준다 ㅋㅋㅋㅋ,1
177,x6랑 고민인데ㅠㅠ패밀리카로ㅠ결정장애ㅠ,2
178,구독과 좋아요 ㅎㅎ,3
179,으음... 폴쉐 PDCC도 아우디꺼 가져다 쓰는건데...,1
180,잘하니까.  별할말이 없스요,1
181,이차 GV80이랑 비교해서 뭘살까요 하는 멍청이들 ㅈㄴ많던데 ㅋㅋㅋㅋㅋㅋ,9
182,bm이 더 난거같음ㅎ,2
183,Gle.x5 랑 q8이 동급 인가요 몰라서요?,1
184,Q8 너무 물렁하던데,1
185,아우디 다시 들어오면 되나요,1
186,나가이써 ㅋㅋ 잼나요,5
187,아우디가 전어를 구워먹었나..?,4
188,노사장님 GLE리뷰 어디있나요??,2
189,X7에 다발랍니다^^,2
190,에이 설마?? 에이~ 아우디가? Bm보다 좋을리가? 아니겄지크흠..,9
191,Q8이랑 x5랑  고민중 입니다,1
192,아우디 : 아 추워디지는줄 알았네. 아랫목이 어디죠?노사장 : 니가 그정도는 아니고. 걍 닥치고 있어,5
193,그렇게 좋나요,1
194,일본차 사기를 잘했네요 애국이라고 헌다이 살필요는 없는 것같네요 옵션질하면 가격이 쭉쭉 올라감 최고 불만은 안전 사항을 옵션으로 넣는다는것,1
195,크아 서렌토랑격이틀리네 ㅋㅋ,5
196,A7 리뷰없나요,1
197,노사장님 운동하시나...얼굴을 핼쑥한데 팔은 두껍네요 ㅋㅋㅋㅋ,2
198,ㅎ흐ㅡㅎ ~ 오프닝 = 좋았스요 ~ 크흑 ~,4
199,이젠  suv는  아우디?,9
200,벤츠 bmw 나가있어!,4
201,노사장님 화이팅.. 내가 1등! 난 아우디 오너,2
202,아. 고민.... 비엠. 벤츠. 아우디 ㅡㅡ,1
203,4:01 개꿀!^^,7
204,디지네ㅋ잼나요^^푸~~롹~~~~쉘^^,14
205,노사장 연비 애기는 없지,1
206,오.한국타이어울회사가  아우디에.ㅋ,4
207,아우디가 최고입니까이차 괜잖나요,9
208,이거슨 서자의 반란인가 ㅋ,1
209,a7안하나요?,7
210,8:45초에 아우디는 다좋은데 뒷자석 그물망 무슨 관광버스도 아니고 ㅋ 아우디회장은 망사좋아하나... 왜 자꾸 저런걸 쓰노,1
211,받치며 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이거 아우디 맥이는거?,1
212,키야~~간만에 물건나왔네나왔어,2
213,광고여서 다시들어온건가요? 아우디 맨날 깠는데 ㅋ,1
214,받치며가 아니라 바치며.,1
215,최초 올라오는글에 오타가 있네요. 받치며...가 아니라...바치며...,2
216,아니 차 보상 팀 앗준다고 방송 이런식으로해도 되나요물론 아우디  나쁜차는아니지만 하루아침에 말이 박뀌니 이상하잔아요누구를 믿어야 맞는것일까요,1
217,유료광고가  아우디에서  받았나? 왜이랙,3
218,잘 나가는 형들한테 빽좀썻네  ㅋ백있냐? ㅋ 제.뒤에 람보형하고 르쉐형있어요,1
219,"윤성로는 사지마, 노사장은 사라도대체 누구 말이 맞는거임? ㅎ",1
220,아우디 지켜 봐야지 한번 시운전 해보고 주작하면 안되지,3
221,노사장 영상보니 스폰냄ㅅ가 물신나는데 왜비엠을버리고 아우디를이렇게감쌀까,1
222,원따봉,3
223,8:57 차주 싫어할듯,49
224,노보스가 그러면 그런거지,1
225,미국에서 아우디 인기 없는 차종중 하나,2
226,왜 저는  투싼이  생각나는지  ㅠ   ㅠ,2
227,"SUV 극혐, 난 벤츠 S클래스",1
228,노형 광고지만 이거 너무하는거 아니냐고~~~,1
229,스트라이크 리뷰,1
230,그래도 x6,1
231,그래서 얼마죠?,3
232,"아우디서 협찬 받은거 아니죠 ,  아우디를 이렇게 빨아줄일 없는데 ,",1
233,받힌다고?,1
234,뒷자리가운데 앉았을때 허벅지 다뜨는데,3
235,응 디젤.,1
236,그동안. 외계인. 잡으러. 다녔구만,2
237,표정이  왜그래요....  가는중..,1
238,도대체 아우디가 왜이리 저평가인지 모르겠네 ㄹㅇ ㅋㅋㅋ 한국만 문제인거지 외국은 같이 평가해주는데 ㅋㅋㅋ,3
239,모트라인은 이차 존나 까던데.......... 이상하다.......,1
240,난 그래도 내가 산다면 X5~,4
241,받치며 (x)  바치며(o),1
242,왠일로 ㅋㅋㅋㅋ,4
243,야 ~~!이거는 뭐 ~~!야 ~~!이거는 뭐 ~~!..ㅋ.ㅋ..세단은 그대로 나가있어 ?..ㅜ..,3
244,난 노사장 실날하게 까는 맛으로 이채널 보는데이건 앞광고있다고 표시하고 엄청 흥분하면서 빨아대네~~,2
245,제목부터 별론데..,2
246,독일3사중에 제일낮은 아우디.. 벤츠비엠에 끼기도힘듭니다,4
247,"그래봐야 요소수 차네 !!! 깔끔하기는 무슨. 매연 똥냄새 나지, 엔진 시끄럽고, 탈탈거리지. 뭐할라고 디젤 것도 터보 요소수 차를 타는지 ????",1
248,제가 시승했는데 비추천합니다.출발성능이 상당이 나쁨.에어서스치고 진동이 타차종에 비해 심함. 뒤좌석은 볼품없음.,2
249,리뷰가 좀 오합지졸,1
250,1등!,1
251,전혀 전문성이 없습니다,2
252,먼데,1
253,어쩜 이렇게 돈받을때랑  안받을때랑 극과극이냐 ㅋㅋ 너무 티난다,3
254,노사장 지가 뭔데 나가라 마라 그래,4
255,전라도말투나오네,2
256,노사장은 사짜냄새가좀 ㅜ,2
257,에라이~~!!!,2
258,아직도하네 이사람...,1
259,ㅋ,1
260,ㅇㅇ,1
261,아우디 Q8 결함으로 고통받고잇습니다아우디 코리아에서도 개무시하는중이며절대사지마세여 보배드림 최상단 인기글 기재되어잇습니다,3
262,뭐하는거야ㆍㆍ!,2
263,딥빠끼 ok,1
264,"이젠, 전기차 외엔 쓰레기 아닌가???",4
265,일반인 시선에서 가장 보기 좋은 리뷰 자극적이지 않고 깔끔,4
266,딱 원하는 포인트들을  잘 짚어주시는 리뷰였습니다. 감사합니다.,6
267,차또바기님 영상 잘봤습니다저도 50tdi를 시승했는데 승차감이부드러움 하드한 느낌 사이의어중간한 중간 느낌을 받았습니다그래서 이부분이 조금 단점이라고생각하는데 차또바기님은어떻게 생각하시는지요~^^,2
268,패밀리카로 거의 완벽한 옵션구성이네요. 마일드 하이브리드가 적용되긴 했지만 엔진이 다소 구식이란 것과 인기가 많아서 그런지 아우디 답지 않게 할인이 적은 건 흠이네요.,4
269,늦게 알았지만 자세한 설명과 사실적인 리뷰잘보고있습니다혹시 모든  리뷰 끝에 차량에  대한 무상소모품과 보증기간을 알려주실수 있는가요? 수입차는 보증과 무상 소모품 교환 기간을 따지게 되네요bmw경우는보증이 3년에서 2년으로 줄어서  재구매가 망설여지네요다른 브랜드도 어떤지 궁굼하네요,2
270,영상 잘 봤습니다 X6 30d 와 Q8 50tdi  사이에서 고민중인데영상에서는  Q8에 대해 좋게 보신거 같은데요추천을 해 주신다면 어느 차종이 괜찮을런지요?,7
271,"오늘도 좋은 영상 잘 보고갑니다^^ g70 2.0리뷰는 있던데, 3.3리뷰는 비슷한 차량이라 계획에 없으실까요?^^",2
272,아우디는 한국에서 문제많은차지만 다른나라에서는 한국만큼 문제가 많이 없다는게 실망이네요,3
273,설명 너무 좋아요 구독 하고 갑니다,1
274,SQ8 리뷰도 보고싶은데 차량이 많이 없어서  좀 어려우시겠죠..^^,7
275,리뷰 너무 깔끔 굿이에용!,2
276,카이엔쿠페랑 비교하면 실내공간이 Q8이 더 넓다고 보시나요?,2
277,믿고보는 차또바기.,19
278,기막힌 차연비 깜놀넘치는 파워,1
279,리뷰좋네요!!,1
280,X7과 Q8중에 어디에 한표주시나요?아우디가 보증이 5년 15만km인점이 좀 끌리긴한데..,1
281,ㅗㅜㅑ.. 진짜 할말을 잃었네요간지가 좌르르.. 흘러넘치네요.. ㄷㄷ,10
282,2021 q8에 주행보조기능 모두 보완되었습니다.내일 50tdi 인수하러 갑니다^^감사합니다~,2
283,후륜조향각도가 몇도인가요?,1
284,반자율주행은 있는기능인데 우리나라 들어오는것들은 막아놓은거라고 하더라구요~ 락 풀어서 쓸수 있데요,2
285,X6 와 q8 동급라인중 한대를꼭사야한다면 어떤걸사실건가요??,3
286,자동차리뷰 쵝오,4
287,주행보조기능이 없다는게 정확히 어떤 내용인지 알 수 있을까요?,2
288,투싼하이브리드도 올려주세요.믿고봅니다,2
289,차가 이쁘네요~,1
290,타이어 한국타이어 라는부분이 q8 오너 사이에서 엄청 이슈인거 같은데 그래도 이쁘네요 ㅠㅠ 굳,1
291,제가 결혼해서 애가둘인데 4년뒤쯤에 중고차살생각인데요 지금나온x5 x6 q8 gle최고 낮은등급으로만 따졋을때 어떤게더 감가심할까요?,3
292,길거리에서 실물로 봤는데 눈이 확 갈 정도로 예쁘긴 하더라고요.. 근데 실내 시트색상은 블랙뿐인가요?,2
293,클러스터에 껍데기에 속지 말자는 뭘 의미하는거죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3
294,혹싴ㅋㅋㅋ 방향제 다 쓰면 어떻게 하는지 아시나요???아우디 서비스센터에 가서 재충전 해야 하나요???,3
295,터보렉 심한데 제로백6.4ㄷ,1
296,q8 55tfsi 도 시승기 부탁드려요,3
297,영상 잘 봤습니다.,2
298,촤 또바깁니다.아우디 차량답게 훼이크 머플러... 주옥같은 멘트 보소..,2
299,아우디영맨만 항상연락오지만 살일이없는브랜드라 안타까워요 ㅠㅠ,1
300,네이버에 소개로는 연비가 10 나온다는데 20이 맞나요? ㅠ,5
301,아우디가....그것도 suv가 어쩐일로....이제 벤비에 맞서려는 준비끝~^^?!,5
302,저는 10밖에 안나오는데....어떻게 그렇게 잘나와요..?ㅜㅜㅡ휴 2.0타다 이거타니 주유비가 빡쌔네요,2
303,연비말이 안되네 ㅋㅋㅋㅋ내차는 13나오는데,1
304,벤츠실내보다 이거보니 과거로 돌아간거같다,1
305,저 덩치에 20이 나온다고...,3
306,"안녕하세요.   신차 번호판설치시  번호판쪽 번호판, 봉인 녹 방지 봉인구어셈블리 추천드립니다.",2
307,Q7은 큐세븐이고 Q8은 큐팔이라고 부르네 ㅋㅋ,6
308,x7 사는게 나을듯,1
309,아우디Q8 차량은 히터에서 나는 고주파 소음 참고 타야합니다 수리할방법없음 - 아우디코리아/일산서비스센터 답변-,6
310,차에서 영상도 나오나요????,4
311,1억짜리에 뒷자석 통풍이.없네...,1
312,3등이요! 항상 잘보고 갑니다~,3
313,08:44 위쪽 화면에 영상이 나오네요? 애플카플레이로 유튜브 가능한 건가요.?,2
314,영상에 나오는분이 차또바기 님이에요?,2
315,운전석좌석레 허벅지 받침대가 있나요?,1
316,시내 연비 꽝이고 수리 비용 입 벌어짐,1
317,1억이 넘는 차에 가짜 머플러라니...생각이 있는건가??  이러니 아우디  판매율이 바닥일 수 밖에...,3
