,comments,likes
183,왜 이시기에 시작하셨어요... 화물비가 올라간다 해도 물량이 많이 없는데...,10
184,ㅋㅋㅋㅋ 컬러는 이쁜데..좁은구역에 나뭇가지랑 악수하면가슴이 찌져져 봐야 후회하지....ㅋㅋㅋㅋ정신이 썩었네..,5
185,행복끝 고생시작,4
186,중간에 만세부를확률 92% 봅니다.,13
187,🆒,1
188,3년만 해보슈 경력 20년차가,10
189,유로트럭2  크로나 샤시,1
190,좀 걱정된다,4
191,올할부 죽는기죠 ㅜㅜ,4
192,세상 깝깝하네요.,6
193,문대표는누구신지.,1
194,오늘 부곡에서 뵜는데요 ㅋ컨테이너 문도 안닫고 막 가시길래 싸인을 여러번 했는데도 ㅋㅋㅋ초보티가 팍팍 ㅎ조심하셔요정말 위험합니다~~~^^;;;,6
195,"루프탑텐트는 솔직히 제 취향은 아니고 단순히 짐 넣는 용도로는 제일 맘에 드는 트레일러네요. 일단 가벼운 중량이라서 안전상 좋고, 특별히 고장날 만한 데가 없는 점이 좋고, 몸체 소재도 맘에 들고, 캠핑용품 운반용으로는 나무랄 데 없이 맘에 듭니다.",8
196,4계절이 있는 우리 나라에서 기온차에 의한 내부 습기문제와 방수문제가 없는지 궁금합니다. 아파트야 상관 없으나 일반주택의 마당에서 보관할때도 괜찮은지 궁금합니다. 간만에 마음에 드는 트레일러 찾아네요~!!!수고하세요`!!!,1
197,가지고 싶은 품목이네요 👍,1
198,루프탑텐트 포함 가격을 알고싶습니다.트레일러면허 없이도 가능한지요.,3
199,가격하고 구입처좀 알수있을까요,1
200,이건 구매하려면 어떻게 되나요?,5
201,가격은요?,1
202,매장이 어디 잇나요??,2
203,가격이 어떻게 되나요?,2
204,가격....?,3
205,저통안에 들어가서 자면 되는건가여?,3
206,두번째로   중요한것  가격을  일러주셔야죠   라이더LEE???,4
207,자물쇠 채워도 빠루도 아닌 일자 드라이버로 벌리면 속안 내용물 도둑 맞겠는데요?  허술해서 패스함,1
208,주소 좀 알려주세요,1
209,엄청 들아갈거 같네   ..,2
210,트레일러 첨을 사고플때 이거 사고 싶어서 알아보기 시작했었죠...정말 너무 이뻐서...그러다가 결국 온게 폴딩이지만요...,4
211,가격   가격   가격??????????,3
212,피싱효과를예방하려면 견인수레도 브레이크 달려야됨. 수레칸이 견인차와 함께 제동되면 저런현상없어짐.  트레일러 피싱현상이 없는것은 견인수레와 견인차가 유압브레이크을 함께공유하고 제동되기 때문.,5
213,리처드도 카라반 달고 신나게 달려본 경험이 있죠 ㅋ,15
214,왜이리웃기냐 ㅋㅋ,2
215,결론:과속하지마쇼,2
216,ㅋㅋㅋㅋ 와  개인정,2
217,첫영상에서 1타쌍피 나왔으니 그것만 봐도 알수 있지.,1
218,과속하면 뭐든지 다 디져,1
219,조회수 10400번에 좋아요 41개 싫어요 0 아무도 안누르네ㅋㅋㅋ,2
220,카라반 살거 못되네 죽을일 있나,1
221,우리는 아드리아 아도라 572utㅎㅎ,1
222,기모띠,1
223,아뜨아,2
224,!,1
225,오 촬영 할때만큼 재밌게 나왔군요!!비피디 채널 많이 사랑해주시고 구독자분들 건강하세요 모두들!!🙏🏼,176
226,장비가 저렇게 다양하다니 멋있습니다!^^,3
227,비피디님을 조용한 카메라맨으로 전락시킬 에너지를 가진 솔님.ㅋㅋㅋ..혼자서도 잘해요.^^,5
228,솔님의 유머스러한  설명이 차량을 한층 돋보이게 합니다화이팅 입니다,5
229,이번편 티키타카 장난 아님 ㅋㅋㅋㅋ 앞으로 합방 많이 기대 할게요!!!!,6
230,저 까발로 처음에 보고 완전 반했었는데.. 오랜만에 여기서 보니까 더 반갑네요^^,2
231,너무 이쁘게 튜닝된거 같네요~!,1
232,랭글러 오프로드에서 뛰어나지만 마력과 토크가 높지 않아 트레일러 끌고 다니기 괜찮은가요? 이부분도 궁굼해요~,3
233,5:21 무쏘가 확실히 좋은차긴 했나보다 아무리 꾸몄다지만 뒷좌석시트가 지금봐도 편해보이네,1
234,쩌는 텐션 못따라오신다..ㄷㄷ,3
235,와 스케일 미쳤네요~~,4
236,솔님 매력 와..ㅋㅋ 너무 재밌고 귀여우시네요 비피디한테 솔님 귀인인듯.. 근데 다른 분들이 솔님 많이 탐내실듯 한데 잘 지키셔야 할듯요 ㅎㅎ,3
237,역시 솔님은 큰차가 어울려!!!진심!!!!,4
238,4:18 솔님의 하이텐션에 얼굴 가려버린 캠핑맨님ㅋㅋㅋㅋ,6
239,땅이 기울었는데도 키가 비슷한거보면 솔님 진짜 키 190cm,4
240,솔님을 보면 왜 이렇게 즐겁지? 항상 응원합니다~~,5
241,아...진짜 솔님 넘 재미납니다...갈수록 갈수록 너무 미소짓게 만드네요^^,3
242,겁나웃었네 ㅋㅋ솔님 완전 내스타일유머러스한 유투버들하고 같이 방송하면 더 재밌을듯합니다~앞으로 종종 부탁해요.그리고 솔님은 장도연같이 개그프로하면 대박날듯 ㅋㅋ,2
243,"피디선생님 구독자 언제 십만명 되셨습니까 ㅎㅎ 항상 재밌게 보고있습니다. 뭔가 세상흐름을 따라갈 수 있는 느낌,,?",5
244,차주님이 차랑 너무 잘 어울리시는.. 딱 보기에 오프로드 달리는 야성남 🥸,5
245,"Wow, that Rig is amazing!!! I love that it has everything, except a toilet; however one can always Improvise 😊 ...❤️ Thank You for Sharing!!!  Great Interview ❤🌼  Be Well ❤",2
246,솔님 텐션때문에  힐링됩니다~~^^,5
247,밤에 올라올줄 알았는데🤔 조금 늦게 잘 보고갑니다~ 뒤에있는 카라반의 포스가 엄청나네요^^,9
248,캠핑맨님  컨셉 좋고!   유머좋고!,4
249,솔님 넘 귀여우셔요~ㅎㅎ 바닷가 캠핑 꿈꾸고 있습니다!!,2
250,ㅋㅋㅋㅋ솔님 행동에서 나오는 어벙함 넘 기엽,4
251,비피디 솔님 촬영하신다고 수고하셨어요 감사합니다 🚘🚘🚘👍👍👍😊😊😊,6
252,이야 드디어 지프에 솔님 나오신다 ㅋㅋㅋ,4
253,솔님은 매력이 끝이 없네...매력에 녹아버림...매력좌...,3
254,랭글러도 멋있는데 캠핑카가 아니라 야전 작전본부로 착각할거 같아요^^,7
255,아 겁나 웃기넹...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오고 가는 말들이 진실로 그냥 평안 편안 하넹 구독해야것넹....ㅋㅋㅋㅋㅋㅋㅋ,4
256,오늘따라 솔님 텐션이 넘치네요.ㅎㅎ잘봤습니다.,4
257,이야 트레일러 죽이네요 갖고 싶다👍👍👍,5
258,와 비피디 X 캠핑맨 콜라보 🔥🔥🔥🔥🔥,26
259,다음 콜라보...안녕하세요 한상깁니다의  한상기 기자님저 물탱크 노즐 흡사...설비의 절삭유 노즐형태를 셋팅해놓으셧네요 ㅎㄷㄷ캠핑은 늘 즐거우시죠?,3
260,캠핑하시는 분들이 정말 부러워하겠네요랭글러 2열시트는 저거 꼭해야될거 같아요,4
261,4:15 이 영상의 킬링 포인트^^,57
262,타이어가 장난아니네요 엄청커다 ㅋㅋㅋ,5
263,오 비피디님 섭외력!!! 솔님은 미니미 ㅋㅋㅋㅋㅋㅋ,2
264,진자 상남자 차네요👍,1
265,오늘도 재밌네요..ㅋ 솔님은 느낌이 말괄량이 초딩같은 ㅋ 칭찬입니당.. 캠핑카도 잘봤어요..,6
266,어멋!! 이건 꼭 사야겠군!오늘도 영상 👀잘보고 갈께요~📰구독 👍좋아요 ⏰알람 ..........👌오케이(^^) (__)(^^),4
267,하 나도 요리 먹어보고 싶은 캠핑맨님인데...반갑네요^^,3
268,이 형처럼 존잘이 타고나니면 여자들도 쳐다보고 캠핑좋아한다하고 내가 타면 그냥 산적이 큰차타나보다 ㅋㅋㅋㅋ,2
269,앞범퍼 구매경로 궁금합니다 캠핑맨님!,2
270,와...최고의 조합이다..,14
271,두사람 콤비가   너무 재밋고 멋지당 ~^^구독~  좋아요~ ㅎㅎ,4
272,어리버리한 듯 하면서 날카롭고 직관적인 그녀.. 두꺼비집! ㅋㅋ 사랑스럽네요♡ 게스트분 지쳐가는게 진심으로 느껴짐..ㅋ,1
273,솔이님 나날이 진화한다.....빠져든다,1
274,트레일러 짱짱입니당🤟🤟🤟,3
275,건강해보이십니다 굿!,1
276,오늘도 너~무 재밌게 봤습니다 솔님의 허당미~~ㅎㅎ,4
277,캠핑맨님 너무너무 멋져요,1
278,요즘 솔님 텐션이.. 저세상 사람이네요 ㅋ,2
279,비피디도 지금 캠핑용품 사모으고 있다는 소문 돌던데ㅋㅋㅋ,5
280,4:00 솔님 평소 모습인지 방송용인지 무척 아주 굉장히 궁금합니다...,4
281,캠핑맨님 랭글러 진짜탐나네요^^ 체널에한번 놀러가도록 하겠습니다,1
282,"언제나 봐도 솔님,, 개 웃끼네~`ㅎㅎㅎㅎㅎ귀엽기도 하구~``^^ 좋아 유~`!!",6
283,콤비가 아주 찰떡이네요주거니 받거니 ㅋㅋ,4
284,와우~ 신기하네요 +_+!!,1
285,확실해진 케릭터개그우먼 솔님 ㅎㅎㅎㅎㅎ,16
286,ㅋ캠핑맨 센스 쩐다 다 받아주는구만 ㅋㅋㅋ,1
287,제 랭글러에도 인치업하고 타이어갈고....카라반 끌고 싶은데..딱..GV80 값정도...갈아 넣어야 할듯싶네요..ㅜㅠㅠ,1
288,캠핑맨님이 뭔가 힘들어 하시는듯~ㅋㅋㅋㅋㅋ,5
289,하체가 튼실하네요ㅋ,1
290,영상 너무 잘 보고 갑니다,1
291,하지만 비오는 날엔 탈 수 없는 지프,1
292,캠핑맨님.. 👍 👍 👍 👍 👍까발로트레일러...야생마님완전 유명하죠 ~ 👍 👍 👍 👍 👍,1
293,와우 구독 2만때 보다가 오랜만에 추천에 떠서 왔는데 구독 10만넘었네요 축하드려요!,2
294,고생 많으셨습니다. 캠핌맨님!  정신 사나운 솔 어린이 감당하시느라.,4
295,비피디님 끼부리네~ㅎㅎ 귀여워요~,1
296,솔님 오늘 첨 영상 봤는데요말씀 하시는게음~~~멀지 않아여카라큘라 티비에구대표와 비슷하세요언변이 탁월하십니다^^,1
297,펀드니 주식이니 코인이니 다필요없는거같음 어렵기만하고 ㅠ 뱤/캬라/퓰/뱅/은 1도없음 진짜 너무 편하고 빠르고 ...ㄷㄷ,1
298,ㅋ ㅑ~비록 현대꺼 선전할떈 뭐라고 댓글적는 편이지만 그래도 즐겨오는 채널에 또 다른 즐겨가는 채널인 캠핑맨님이 오시다니...캠핑맨님 정말 왜 거기서 나오세요?...ㅋㅋㅋ,3
299,햐  멋지시다오프로드 캠핑 즐겨봅시다,4
