,comments,likes
33,오토뷰 영상만 보다보면 어느구간에서 화면은 멈추고 소리만 계속나오는 현상이.있내여...... 왜이럴까요?,3
34,1빠 이차 진짜 가지고싶음,6
35,흘...아무리 제규어라도...1억이라니...차라리 볼보 xc90이 훨씬 낫겠다... ㅋㅋㅋ 동물애호가라니..ㅋㅋㅋㅋㅋ,12
36,118d 리뷰좀요~,3
37,가격이 비싸네요,2
38,근데 다이얼기어에 S라고 쓰여있는건 뭔가요?,1
39,거품이 좀있다합니다. 차도 작은편이라합니다.브랜드는최고라합니다.,6
40,더 뉴 k3리뷰 해주시면 안되나요...???,2
41,동물애호가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5
42,동물애호가.ㅋㅋㅋㅋ,1
43,중고 감가가 심한데도 사기 싫은차ㅋㅋㅋ,1
44,패스 빨리 520디 530아이 리뷰해주세요~~~,2
45,걍 좆간지 브랜드 이미지로 버팀,2
46,궁금한게 있는데 자동차는 다 오토뷰님 꺼예요?,3
47,10년식 쏘렌토R을  23살부터 31살 현재까지 만족하며 잘 타고 있다 슬슬 바꿔볼까 하다 들어왔습니다 중고로 4500정도 하던데 여기저기 단점만 들리는데 10년식 쏘렌토 보다는 좋겠죠??,2
48,전부터 화면이 멈춰요..소리는 나오는데요..,6
49,"X5보다 나은게 1도 안보이는 차, 가격만 드럽게 비쌈",5
50,이게뭐하는짓인지모르겠네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋ,1
51,왜 내 댓글 지워짐? 왜 요즘 수입차는 계측기 실측 안 하나요?,5
52,국내외 동물애호가인 한사람 입니다. 차값이 안드로메다라 안드로메다에 만약 동물이 살고 있다면 모를까.저로선 구매의사가 없습니다.,4
53,볼보와 더불어서 주제파악 잘 못하는 브랜드. 소비자의 입장에서 생각하지 못하는 전형적인 예,22
54,진행너무못한당책읽는것갔다,3
55,"재밌게 봤습니다~! 가격 대비 가치는 솔직히 떨어진다고 봅니다만, 재규어는 그 가치를 뛰어넘는 디자인이 항상 매력적이군요. f-type의 후면 디자인을 SUV 식으로 매우 잘 소화했다고 느껴집니다. 최근 발표된 동사의 레인지로버 벨라와 거의 같은 포지션이라고 생각되는데,  성능적으로는 어떻게 차별화가 되는지 궁금하네요. 나중에 혹시 벨라를 시승하신다면 비교 부탁드립니다~",3
56,우리나라 소비자의 선택 폭안에 조금더 가까이 다가왔으면 하는 바람입니다~!! 재규어의 선전을 기원합니다. 잘보고 갑니다~!!!,3
57,가격이 어마어마 하네요...수입차 6기통 디젤의 가격대는....디자인도 좋네요,3
58,그릴이 참 멋있는 거 같아요. 지금 딱 생각나는 게 g80 스포츠도 그렇고 저런 철조망 그릴이 참 마음에 드네요 오늘도 고생 많으셨습니다~,2
59,"시승기 볼때마다 느끼지만 목소리가 정말 굳굳. 정말 다른분 댓글마냥 꿀성대십니다 ㅎㅎ실제로 보니까 차가 생각보다 정말 크다고 느낀것, 그리고 재규어답게 디자인 하난 최고였습니다.개인적으론 높은 가격이 아쉽네요 ㅠㅠ",2
60,이 차는 4륜 모드에서는 코너에서 살짝 약하게 엑셀을 계속 밟아주면 더 빠르게 빠져 나갈수도 있더군요. . . 운전 잘하시는 상기님은 한번 시도해볼만 하실듯요~,1
61,한상기님 리뷰 때문에 자동차 지식이 쌓여지고 있습니다. 감사합니다. 선 댓글 후 감상,1
62,"현실적으로 탈 수 있는 저가 차량도 많이 부탁 드립니다, 모닝 vs 스파크 같은 거요. 항상 잘 보고 있습니다.",3
63,오오~ 되게 간만에 나온 시승기 같은데요...ㅎㅎㅎ 호주여행은 즐거우셨길 바랍니다~ ㅎㅎㅎ,1
64,재규어 특유의 다이얼식 변속기가 눈에 들어오는군요~~,2
65,XE 오너로써 재규어 장점이 많이 부각되었으면 좋겠습니다 ^^(단점도 있습니다만..) 리뷰 잘보았고 감사합니다!,4
66,와우~~!! 브랜드도 희귀하고 엄청 이뿌다~~!!,7
67,여행 잘다녀오셨습니까??시승기 찍으시느라 수고많으십니다.,1
68,"대부분 국내에서 가격대가 있어서 그런지 20d 180마력짜리를 많이 타던데, 진짜배기는 30d군요 트윈터보 300마력 제원인데 BMW 40d 나 아우디 55tdi 엔진이랑 비교해서 어느정도 성능일지 궁금합니다",1
69,"참 애매합니다.. 저 가격대로 구매할 수있는 동급, 경쟁 SUV들이 많죠. 후발주자로서 뭔가 구매욕을 보여줄 경쟁력이 많이 부족해 보입니다.",1
70,상기님 멋지십니다 존경합니다,1
71,오랜만에 굉장히 즐거우신 목소리시네요~항상 잘보고있습니다~!!,2
72,재규어 개인적으로 좋아하는데,21
73,한상기님 시승기가 젤 좋음,31
74,오랜만에 뵙네요. 항상 고맙습니다. 기회 되시면 LC500h도 부탁드려요.,1
75,23:57 25:09 26:36 28:51   한상기코너코너링 보는 재미로 시승기 보는사람입니다ㅎㅎ,2
76,영상 잘봤습니다 한상기 기자님 영상 알고나서부터 다른 시승기는 눈에 들어오지도 않아요 ㅎㅎㅎ소니 액션캠으로 바꾸시고 이전에 사용하시던 것 보다음성이 조금 작은거같아요 dslr 촬영장면이랑 음성 크기 차이가 크네요또 소니 액션캠이 손떨림방지가 우수한것으로 알고있는데23:50 이나 코너부분에서 차가  크게 흔들릴때 액션캠이 마운트에 제대로 고정이 되지 않았는지 덜렁덜렁 흔들리네요,2
77,항상 잘 보고있습니다 감사합니다,1
78,5:00 시트칭찬을 하시니 벌도 시트를 알아보고 시트에 앉았네요 ㅋㅋ,4
79,믿고보는 한상기 시승기,1
80,호주 계신거 아녔어요?? ㅎㅎ 아벤 시승기보다 여행기가 더 기다려지는 데.. 호주서도 렌트하셨나요??종합본 만들어 올리실거죠?? 기다리고 있습니다.,1
81,"안녕하세요 항상 잘보고 있습니다혹시 차량에 잡소리가 많진 않던가요?저번에 디스커버리 스포츠를 우연히 몰게됬었는데, 고속 안정성이 참 뛰어나 인상깊었습니다만 160이 넘으면 뒷창문에선가 의문의 잡소리들이 들리는게 흠이더라구요.",1
82,코너도는 영상 모와서 영상 만들어도 좋겠네요!,1
83,오늘도 잘보고갑니다.  차는 좋은거 같은데 가격이 많이 아쉽네요..혹시 이번 신형 컨트리맨sd 시승 가능한가요?,1
84,솔직한 리뷰 너무 잘봤습니다 광고좀 많이 넣으세요,1
85,23:56운전 잘하심.,3
86,잘봤습니다^^,1
87,영상 잘 봤습니다. ^^,3
88,영상 찍는 카메라가 약간 바뀐거 같네요 ㅎㅎ좋숩니다 더 보안할좀이 있다면 .... 별도의 마이크가 필요할듯 싶네요 갑자기 소리가 막힌듯한 느낌이 드네요 ㅎㅎ 잘봤습니다 😁,1
89,재규어 오너로써 반가운 리뷰이지만 씁쓸하네요. 고급 브랜드를 지향하면서 그흔한 acc조차 없다니. 안타깝습니다.,1
90,기대하고 있었는데 감사해요,2
91,재규어3d랑 마칸이 비교할수있나요? 누가더좋냐에 비교가능한가요? 디자인까지포함해서요?,2
92,이 차는세컨핸드로 사는게 정답일듯하네요.,1
93,핸들조정 버튼이 오른쪽에 위치한 이유는 우핸들 베이스라서 그대로 갖다써서 이지않을까요~??,1
94,분노의 질주보다 재미있는 한상기코너....끼이끼끼끼이~~~~,1
95,잘보긴 하겠다만 너무 열일하시다 몸살나시는거 아닙니까?!! 영상 잘보겠슴당 ㅎ,1
96,잘보겠습니다 ㅎㅎ 재밌겠네요,1
97,Nice review,2
98,재규어 F pace에는 ADAS가 기본인가요?,1
99,생각보다 더 시끄러운가보네요. 왠만해서는 시끄럽다고 안하시는 분인데ㅋ,2
100,24:08 와~ 잘돈다~~ :)),12
101,잘보겠습니다~~,1
102,잘보고갑니다^^,1
103,"랜드로바랑,재규어 창문스위치가 똑같은데 있네요",1
104,코너에서 타차종보다 많이 화면이 떨리는건 .. 그냥 카메라 고정 문제겠죠 ?,1
105,상기님께 싸인 받고 싶습니다 ㅋㅋㅋㅋ,1
106,언제가면 리뷰하시는거 볼수있나요?,1
107,기자님 잘보겟습니다 🙌,1
108,한상기님  킨텍스에서 봣습니다.수염이 멋잇었습니다.많이  피곤해 보였습니다.,1
109,기자님 서울모터쇼 안가시나요?? ㅎㅎ부스소개봄해주세요,1
110,화면상으로는 여타의차들의 비해 코너드는게 상당히 불안해보이네요  안운하세요,1
111,혹시 레인지로버 보그는 촬영 예정 없으신가요?,1
112,솔직히 넘비싼거 아닌가요..저돈이면..,1
113,"Land Rover/Jaguar are doing great now, since they are a Indian company.",1
114,재규어는 잔고장이 심하다해서...  살 돈도 없지만요,1
115,좋아요! 오늘도 고~ 고~,1
116,꿀성대^^,1
117,오호 댓글 쎈스가 돋보입니다.^^,1
118,비싼차닷~!! ㅋ... 잘 보겠습니다~,4
119,곧 있으면 3만3만3만3만3만3만3만 화이팅~,1
120,다들 빠르심..ㅋ,1
121,디지털계기판 왜저리 깜빡깜빡 거리는거에요??,1
122,목소리가 컸다 작았다...볼륩업다운..ㅠㅜ 힘들어요~~~~,1
123,샤워하다고 늦음!!!! ㅜㅜ  형님 감사합니다,2
124,진동과 떨림?,1
125,재규어는 이제 예전의 고급진 느낌은 없네.......,1
126,김한용 기자와 음성이 비슷한거 같네요. 저만 그런가?,1
127,그러면 뭐해 차 사고 2주 후에 엔진오일 리필 뜨더라 ㅆ ㅣ바 차를 만드는건지 플라스틱을 조립하는건지 as부르니 한달걸리고 그동안 난????? 인도차는 인도답더라,1
128,룸미러에 얼굴이 보이네요 ㅋ,1
129,즉 돈값못한다 가격에 비해 너무 별로네요,1
130,구독자3만명 이벤트는 정해졌습니까?,1
131,앞모습만 보면 쏘렌토 비슷하네요??,1
132,다좋으시다네 ㅋㅋ   f페이스가  스토티한 주행이라 ? ㅋㅋㅋ   좀 객관적으로 냉정하게 리뷰해주시길,1
133,"항상 느끼지만 한상기님은 참 말을 못함. 리뷰어로써 말이 너무 딸리는듯.. 그리고 좀더 짜임새 있고, 앞뒤 말이 자연스럽게 연결되어야 하는데 뒤죽박죽입니다. 녹화하시기 전에 기승전결을 잘짜서 대본을 만드시고 미리 연습하신 뒤에 녹화하시는게 어떨까합니다. 유저로써 비난이 아닌 비판이며, 좀더 나은 리뷰어가 되기를 바라는 마음에 말씀드리는것이니 기분나빠하지 마시고 좀더 노력하시기를 바랍니다.",1
134,1등!,1
135,반도체 수급 난이 풀리고 빠졌던 옵션들이 정상화되면 가격도 달라질까요?,2
136,그냥 깡통이잖아요.. 그럼 가격 2천은 할인해줘야할듯...,1
137,재규어 철수한다던데 진짠가요?,1
138,저도 똑같은 고민많이 했는데 출고받고 너무 만족하며 잘 타고있습니다 ㅎㅎ,10
139,E-pace를 타고 있는데 이번에 나온 F-pace 로 바꿔탈려고 오늘 견적 받습니다.,4
140,용기 있는 사람만이 탈수 있는 차 !  용기 있는 사람이 까다로운 미인(?)을 얻죠~ ㅎㅎ,3
141,제가 시승한 차량이네요. 저도 얼마전 계약했어요.^^,5
142,차로중앙유지기능 있지 않나요?,1
143,견적받아보고싶은데 소개 부탁드려요,1
144,저도 평판에 흔들렸으나 계약했네요.,6
145,"작가님 시승동영상 잘봤스니다.현재 디스커버리 스포츠 4년정도 이용하고있습니다.다음차로 고민중에 재규어 차량이 디자인은 괜찮은거 같아  관심 목록에 올려놓고 있습니다,인제니움엔진이면 지금제차랑 엔진이 같은엔진인데 주행시 소음이나 잡소리 현상은 혹시 느끼지 못하셧는지요? 엔진 보완해서 마력은 조금올려 놓은것 같은데 상품성이 어떨지몰라 망설여 지고 있습니다.제가 타고다니는 차량 잡소리는 제가 뜯어서 직접 수리해서 타고 다녔습니다만.세월이 흘러서 인지 시동시 경운기 소리가 납니다.ㅎㅎ.인포시스템구리구요.피비 프로 사용감은 괜찮은지 여쭙고 싶습니다.감사합니다.",4
146,어댑티드있나요?,1
147,으악 디젤은 제발...ㅜㅜ,2
148,디젤???? 아직 디젤이....,1
149,키 말하다 끊김,1
150,1등,1
151,재규어 사는 호갱이 없재???? 하자차로 유명한 브랜드 랜드로버 자회사 ㅋㅋㅋㅋㅋ와사노? 중고감가 개오지게 쳐맞는차ㅋㅋ 맨날고장나서 센터가는차 ㅋㅋ,2
152,Svr......구하기도 보기도 힘든차인데 👍,4
153,한국은 안들어 왔다고 알고있는데 구하셨네요 판매도 2000cc만 하는걸로 알고있는데요,1
154,디자인은 이쁜데,2
