,comments,likes
36,벤s디젤비7디젤둘중 누굴 고르면 좋을가여?정답좀 알려주세여,4
37,사실 벤츠는 g바겐이 있는관계로 아무리 suv 럭셔리  이쁜모델이 나와도 내눈엔ᆢg바겐은 반칙임 걍,1
38,실내는 펠리세이드vip 모델이 더나은듯...엔진 미션 외관디자인은 비교할수없지만,1
39,난그래도 X가 더이쁜거같아요..완성도도 마찬가지고,4
40,번창하세요!!!!!!!!,2
41,이게 그 센터들어갔다 나오면 신차가 3년묵은 중고차로 탈바꿈한다는 그 차인가요?,1
42,GLS 400d 차량에는 E-abc 기능이 없나영??,2
43,너무 멋지네,1
44,머여 우파동생 종합운동장왔네 영상 항상잘봅니다 집앞이니 영상이 더더좋은것같네요 건승하십쇼,1
45,벤츠 6기통 디젤은 소음이 있어. gle 디젤 타다가 팔았음. Q7 이 더 조용한거 확실함. 앞으로는 가솔린만...,3
46,미디어에서 tv메뉴가 있었는데 그냥 지나치셨네요.핫스팟을통해서 인터넷으로 유튜브영상시청도가능합니다.,3
47,gls s클래스 프레임이 아닙니다gle 프레임을 늘려서 만든....s클래스 프레임이 아닙니다^^신상빠른리뷰 눙력자이심,5
48,GLS가 GLE랑 같은바디인데 늘려놓은건 아닌가요?,4
49,앞에차를 보아하니 조만간 GLS vs X7인가보네,11
50,대한민국 2021.400d 1호차 우리동생이 샀어요^^,5
51,감가장난아닌gls 내부디자인 구림 중고가 7~8000정도로 감가심함,1
52,구독자도 아닌데 넘 이뻐서 로벤트불 LOVENT BULL 황소 자동차 방향제 디퓨저  구매했네여 ㅎ,1
53,내가 제일 좋아하는 차가 벤츠 !,7
54,gls는 e클라스 바디 늘려서 만든 거 아닌가요?,2
55,프리미엄 SUV에 그물망이 ㅜㅜ,1
56,굿굿!,1
57,기가막히넹~!!,1
58,아..추워죽겠는데 3002번버스 드럽게 안오네 ㅠㅠ,12
59,1억이넘는돈으로선택하긴세금이나보험료도생각하면아쉬움국내차도겁나좋은데,2
60,Geländewagen Leicht Sonderklasse  의 약자 입니다. '존나하이클라스의 민첩한 오프로드차',1
61,"진짜;; 요즘 출고되는 벤츠 휠 별로 안이쁘다,,, 뭔가 휠 제외하고 보면 고급스러워서 좋은데 휠은 싼티남;;;",1
62,역쉬 뻰츠야~~,2
63,우파...18:00 이런게 돈값하는 옵션아라고?ㅋㅋㅋㅋ,1
64,Bmw x7이 객적으론 압승..벤츠 suv는 비추합니다,9
65,우파님 9:51에 x7 GLS VS X7편 유출인가요?,2
66,gls계약넣어도 언제받을지모른다네요,3
67,9:29초 우파님? 과자때문에 많이 화가 나셨네요 ㄷㄷ 과자회사들 보고 있나요? ㅋㅋㅋㅋ,9
68,우파는 영상편집하고 촬영만 하세요G바겐 귀요미 나오세요~ ~,1
69,형 진짜 벤츠가 SUV 끝판왕이야?? 진짜??,1
70,저거 문제많다는 영상 보니 구매각 사라짐,1
71,벤츠 suv는 정말 못생겼네요. 하지만 실내는 예뻐요,5
72,벤츠gls 1억3800만원이면너무비싸네요,2
73,진짜 아무리 봐도 차라리 x7도 아니고 x6보다 훨씬 안 예뻐보인다. 벤츠는 SUV 디자인 다시 시작해야 할듯. 마크만 떼고 보면 GV80보다 못생겼다고 생각함 개인적으로,5
74,Gls gle 걍늘인거던데 차체새로운게아니라,1
75,돈맛본 벤츠의 고급버전?이정도?,1
76,난GLE~ GLE가훨씬이뿜 ㅎㅎㅎㅎㅎ,2
77,그돈씨 끝판왕..ㅋㅋㅋㅋ,1
78,풀체인지라면서 앞그릴 도대체 아직도 왜.........ㅋㅋㅋㅋ 플래그쉽suv인데 뒷모습은 gle glc애들같고;;,1
79,"플래그쉽suv하면 bmw, bmw x7이역시 !!!!",6
80,뒷좌석 전동커튼없어서 X7 갑니다 ;;,2
81,그래도 BMW X7승!!!왜냐면 내가 샀으니깐 ㅎ,9
82,""" ~ 때문에~ ""  를 몇 번 말하는지 세고 있습니다 ㅋㅋㅋ",2
83,기가막히는구마,1
84,오토소닉스님 이 콘텐츠 보네. gls 내려서 상심이 크더만....,1
85,이번에도 BMw X7이 이겼네요,3
86,부자들에 카니발이네요.,1
87,종합운동장 인듯 하네요 천안이면,1
88,실내 왜이리 제값못하는것같지요?링컨 에비 블랙레이블 실내보다.못하네요,1
89,요즘 벤츠 휠 디자인 왜 저러냐,2
90,1억넘는데 터치안됨쓸떼없이 3열욕심때문에 이득이 없음인테리어 밋밋 + 틀딱감성,6
91,앗 저기 우리동네인데 언제 촬영하셨어요?,2
92,그래서 와이프 몰래 샀다는 차가 뭔가요?,1
93,gla보단 x7,4
94,뒷모습은 진짜 우아하게 못생겼네요구매욕이 확 떨어지는 디자인 아쉽네요,2
95,예쁘다 ㄷㄷ아니 근데 김여사들 언제사라지냐방금 가만히 있었는데 김여사가 쭉밀고 들어와서 접촉사고내고 자긴 잘못안했다고 쳐다보는데 ㄹㅇ ..... 빡치누,13
96,차차 데려와..,6
97,오늘은 왜 피디님이 설명해주시죠? 차차푸른하늘인데;;,2
98,천안 종합운동장 에서 촬영하셨네 ㅎ,1
99,전 x7에 한표요~~,7
100,와우 벤츠 ㅋㅋㅋㅋ 😝😝😝😝,4
101,suv는 비엠이 맞는거 같다.,3
102,Glk도 있던데,2
103,어~~렵게 구한 시승차🙉🙊🙈,17
104,지금시대 디젤 은끝물아닌가효??,1
105,비엠은 운전 너무 피곤해..,2
106,언제 감가되려나....,2
107,잼민이는 부지런해,2
108,저 마크때문에 난 패슨데...나찌 상징아니여? 2차 대전 영화보고 칭송하던지 말던지 하셔요...,1
109,저기 천안종합운동장 주차장이죠,1
110,우파형 말고 차차피디요..,2
111,벤츠 신형들 죄다 디자인이 빠아놨냐...구형보다 디자인이 산으로 가네...구형이 더 이뻐보이는 유일한 브랜드,5
112,맨날 x7이랑 비교하고 별로라고 하는것들은 애초에 이것도 못사면서 까지좀마,4
113,너무예쁘다,1
114,11분47초에 테블릿tv기능 있구만  똑바로  안할껴.....,2
115,아무대나 끝판왕 붙이네 컬리넌 정도되야,1
116,X7 굳혔다,1
117,이게 점핑하는 그찬가,1
118,형 코나 아직 안나왔어?,2
119,X7승 !!,9
120,난 X7!,19
121,아산 이순신종합운종장에서 촬영하신건가 ^^;,2
122,디자인이 너무 구림,1
123,다 좋은데 amg라인은 휠디자인이 다똑같네ㅋㅋ,2
124,유관순 체육관인가요!?,1
125,형차가이쁘다형,2
126,차차 ㅇㄷ?,1
127,ㄷㅣ젤 이상하게 싫어...>_<;;,2
128,갈수록 꼴보기 싫어지네.,1
129,완전좋은데 일단 디젤이라서 탈락,2
130,쓸데없는 말 겁나 많네 귀아파 ㅠ,1
131,우파 가요?,1
132,1,1
133,3,1
134,2,1
135,11,1
136,아 7,1
137,3,1
138,2,1
139,익스테리어하고 엔진 스펙은 좋은데 S클래스인데도 촌스런 내부 디자인과 답답한 전동 시트 속도는 아니네요. S클래스 보는 사람은 2억이 넘어도 찰별화된 럭셔리 옵션을 찾을 것 같네요.,7
140,gls 오늘도 보고 몇일 봤는데 와 웅장함이란... 엄청 나더라구요 gle랑은 진짜 비교도 안되더라구요 엄청나요 근데 gls를 본다고 생각을 못해서 그런지 앞에보고서 gle인가?? 라고 생각했었어요 ㅋㅋ,4
141,x7 타고 제주 오프로드 타 봤는데 gls랑... 다를빠 없을꺼 같은데 왜 x보다 월등 하다 했을까요? 어떤 부분이 그런지 궁금 해요,9
142,GLE 차체를 늘려서 만들었다하던데요. S클 처럼 따로 개발한게 아니고  GLE 롱휠베이스 버젼 개념으로 만든 GLS 라고,10
143,22마력이 제로백이 5초대... 대단하다,1
144,이럴수가....꿈에 차가 드디어 ...감사합니다 ~! 잘보겠습니다,4
145,에스컬레이드 하고 비교하면 승차감이 어떤차가 좋은지 궁금합니다.,2
146,영상이나  사진으로만 보다가 x7이 압승이네 하다가   동네 주차장에서 580 네이비색상!! 실제로봤는데  고급지더라고여  짙은색이 나은것같네요  다시 생각이 바뀌더라는~~~근데 2열에 전동햇빛가리개는 없는거는 좀~아님 가격이 얼만데  옵션선정은  벤츠가 좀 아닌듯,3
147,언제 돈모아서 이런거 타보나유? 편집장님 덕분에 대리 만족하고 갑니다^^,2
148,헐 차가 거대하네요 어마어마합니다.,2
149,기돈 편집장님~어쩝니까~~!! 편집장님은쏘렌토 보다~ gls가 더 잘어울립니다기변 추천 드립니다잘 봤습니다^^,2
150,ĢLS타보고 나선 X7은 내마음에서 X가 됨.실내가 넘 아름다움,1
151,2부를 기다립니다.^^,2
152,편집장님이 느끼셨을때 레인지로버 보그보다 좋나요?,3
153,20년동안 suv만 타왔는데 1억6천만원에 저정도라면..1년기다렸다가 신형s클래스 사겠어요,8
154,X7도 6인승 7인승 둘 다 수입되고 있습니다,9
155,"중간단계 느낌,,,  다음에 나오는게 진짜일듯",2
156,벤츠 8기통 마하.. 멋지네요..,3
157,gls 마이바흐 크롬그릴에 투톤보세요 진자 다른suv압도하던데 ...,2
158,왠만한 suv 두배 크기로보이네요.,2
159,gls 3열 성인 힘들어여~!  2열 정위치 시키면 쩍벌아니면 안됨..,1
160,수입차가 포화상태인 시장에서 신형으로 승부를 하려면 저정도로는 그냥 벤츠니깐 사라?! 이런느낌?..,1
161,와...사고싶다..근데 돈이 없다,3
162,그냥 카니발이 유지비 면에서 좋을 듯,3
163,솔직히 독일3사 디자인 마크떼면 아무도 안살디자인.... 10년전에나온 거랑 별반 다르지않아 ㅋㅋㅋ,6
164,드림카가 나왔네요! 잘보겠습니다!,2
165,사고싶어도 못사는차 ㅠㅠ 대기가 너무길어요...,4
166,2편은 언제 올라오나요?,1
167,송은 기자랑 같이 하실때가 재밌었는데 ㅎㅎ,2
168,2열 3열 시트 뒷면 재질이 ㅠㅠ그래도 8기통 1억6천짜리 차에 시트 뒷면이 스웨이드도 아니고 보푸라기 일어난것 같은 저 싸구려 천재질 비슷한걸로..트렁크 열고 뒤에서 실내를 바라보니까 2열 3열 시트뒷면 등 이건 뭐 싸구려차로 보이네요내부 재질 등 고급감이 x7보다 훨씬 못한듯 합니다벤츠는 일체형 계기판만 멋지게 달아놓고 나머지 가죽 재질등은 ㅠㅠ,4
169,벤츠는 S 클라스가 정답인듯~~~~~   저가격에  옵션과  퀄리티가 저 정도면  BMW나 아우디로 가는게 낫을듯,3
170,번창하세요!!!!!!,3
171,이정도면 차박 가능하겠네 ㅋㅋ,2
172,개인적으로gls : 실내외 디자인 모두 마음에 안듬 나머진 마음에듬x7 : 실내 디자인 마음에 안듬 나머진 마음에 듬레인지스포츠 : 실내외 디자인 모두 마음에 듬 나머지 모두 마음에 안듬카이엔 : 디자인 성능 모두 마음에 들지만 서비스센터가 너무 멈혹시나 suv로 넘어간다면 ......qm6를 살 생각입니다........,3
173,W223 S580 4MATIC과 같은 파워트레인인가보네요,2
174,디자인이 구형같은 느낌...,2
175,아무리봐도 외관은 gle가 더나은데....저가격에 저걸...?굳이...?후...그래도사고싶네,3
176,입항이 너무 안되니 X7 으로 넘어가는 사람이 너무많음..,15
177,외관디자인이 너무 아쉽다 ㅠㅠ,1
178,올 뉴 렉스턴도 리뷰 해주세요,2
179,얘도 e엑티브넣어야 스포츠플러스모드가 되나보네요.. 1330만원 옵션을 넣어야하는 장난질ㅜ,2
180,벤츠는 Gle450이 마지막인듯....,6
181,레인지로버 숏바디랑 x5 gle가 경쟁 모델은 아니지 않나요;;,3
182,카박하기 너무 좋겠다.,1
183,디자인이 너무 밋밋함.에어댐 장착되서 나오면 멋질듯함.6인승 가솔린 출시되면 좋을듯합니다.,4
184,저 가격에 가죽재질은 정말 너무하네요,10
185,정말 사고싶네요 ㅡㅡ;,4
186,디자인은 x7 완승,5
187,Gle 잡아 당기고해서 만든거 아닌가? Gls독자로 개발한 바디는 아닌걸로 아는데..그냥 그렇다고요,3
188,어정쩡한 헤드라이트 아쉽네오ㅠㅠ,4
189,3세데도 5타 세대,3
190,실제 봤는데 후덜덜..,10
191,좌측 상단 GLS560으로 적혀있어요,1
192,벤츠 디자이너는 안티가 분명해...갈수록 디자인이 퇴보중이니...,18
193,음 에어서스펜션 고장남 수리비 후덜덜 하겠네요,3
194,이런거  사려면 재산 얼마 있어야 하는거야 ㅜㅜ,1
195,비디오 왼쪽 상단에 오타요 ㅋㅋㅋ GLS 560이라고 나와있네요  제목은 GLS580인데요 ㅎㅎㅎㅎ,10
196,gle에 길이 늘려 만든차..아닌가요?,3
197,이거보단 GV80이 더 이쁘다,2
198,2부언제올라와요???,2
199,실물보면 너무커서 졸나 있어보임.. 디자인 구린걸 크기로 그냥 압도해버림.,7
200,벤츠는 세단,7
201,좀...뒷좌석 그게 편하다구?심하시네요..장난이,6
202,G : 졸L : 라 큰S : S클래스,3
203,1:59  3세데...옥의 티 발견,4
204,잘 보겠습니다. ^^,2
205,근데 운전석 가운데 손잡이는 왜 필요하죠 ㅋ,1
206,모터리언도 자막 넣어주셨으면...^^;,1
207,S클래스 언제 나와요?,1
208,벤츠 SUV도 MADE IN USA인가요?,4
209,옆라인은 무슨 90년대차같이 밍숭밍숭,9
210,그냥 x7 승,9
211,시트가. 영 . . . . 이네요,5
212,화면 왼쪽 위 자막 오타GLS560이 아니고 GLS580입니다,2
213,가격대비  디자인이 최악이네 ㅡㅡ,3
214,메레스데츠-벤츠 gls5804wb vs BMW x7 m50i,1
215,5:36 길냥이 귀엽,7
216,일렁대고 굼뜨는 느낌 심하던데....,1
217,벤츠는 휠 디자인이 별루야 과거부터 별루다..,1
218,SUV계의 S-CLASS군요.근데 GLS 560일줄 알았는데 580이군요.보통 580이라는 숫자는 중국전용 모델명 아니던가요?,4
219,편집장님 좀 짜네는 모습이네요ㅎㅎ,4
220,투싼 승리,1
221,야 이거 뭐 ?아 ~이거 뭐?    느낌 팍 오네요^^,2
222,SUV는 BMW 사는걸로^^,22
223,SUV는 BMW 가 갑이다..벤츠는 너무 상술이 심하고 중국차 느낌,14
224,Gv70가야할듯 디자인 산으로 가네,2
225,시속50000만키로  빤쓰,2
226,뒷자리 넘 작다.,5
227,급하게  만든거 같은 디자인이  좀 ㅜ,1
228,x7승,11
229,개인적으로 x7만 못해보인다.,6
230,벤츠는suv  매력이없다,1
231,너무 공부를 안한다 x7 6인승7인승 둘다 수입되고요 한국사람이 오프로드를 얼마나 탄다고 그걸 강조합니까? 픽업트럭이세요?벤츠로 1억이상주고 오프로도 그냥웃고갑니다,2
232,앞모습이 수용불가,6
233,막말대찬치신가 ...ㅋ,4
234,망둥어 사촌큰형,1
235,x7같은 거대한 장갑차 같은 맛은 안나는듯 벤츠 suv는 좀 멍청해보임,9
236,ㅋㅋ보는이가 낯간지러울 만큼 빨아주는 채널ㅡㅡ;;,1
237,누가suv 비엠 벤츠 를 사나 촌스럽게,2
238,1억6천만원 가치 없다. 6천만원대 SUV가 낫다. 1억6천짜리 타는 사람들이 차박을 하나? 구질구질하다.,5
239,1,2
240,2,2
241,낮술하고 방송하냐? 왜 건들건들거리고 실실 쪼개냐? 이 바닥이 우습냐?,1
242,여러분 궁금해요!!!! GLS VS X7 둘 중 하나만 선택한다면? 💛,80
243,"초반부에 가격 보고, '아 내가 살 차는 아니구나...' 하고 편하게 시청했습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ4:29 아니야, 솔님은 힐을 신어야 긴 다리를 더 이쁘게 해줘서 각선미가 잘 나와 더 이뻐요~! 6:19 역시 보는 눈은 다 똑같네요 ㅋㅋㅋ 삼각별 최고지만, 와이퍼는.. 쩝 ;; 17:52 과연 목적어가 분명 'gls580'인데, 솔님 표정이 바뀌는건? ㅋㅋㅋㅋㅋㅋㅋ",10
244,앗 시승은 빠져서 승차감 주행질감 궁금했었는데 쪼금 아쉬운거같아요ㅜㅜ 곧 폭염인데  두분 모두 더위조심하세요😅,7
245,솔님을 미니미하게 만드는 차는 언제나 옳다!!,3
246,이햐 역시 차는 벤츠라고 하는 말이 GLS에서도 딱 보이네여 ㅎ 솔님의 텐션과 어울리는 크기와 웅장함의 GLS네여 ㅋㅋㅋ,5
247,GLS 580 대신 운좋게 400d모델봤었는데 580을 못타본건 아쉽지않지만 GLS 600 마이바흐를 입대전에 못타본건 진심으로 후회가막심합니다 ㅠㅠㅠㅠ,1
248,오늘도 좋은 자동차 후기를 잘보았습니다날더운데 두분다ㅈ더위 조심하고 또다른 자동차 후기를 기대하겠습니다,4
249,옛날 모트라인 초창기 때 처럼 신선함이 넘치네요..재밋게 보고 있어요...,3
250,GLS580 실제로 보면 생각보다 정말 크지요~ 골목길에 갈수있을까 생각이 들 정도로요^^;;;,2
251,저는 GLS보다는 X7이 더 좋은거 같네요.하얀색 X7 봤는데 진짜 고급스럽게 생겼서 제 생각으로는 X7 승!,7
252,"2:09 금속 재질은 충돌 사고 시 더 심한 부상을 유발하기 때문에, 고급차들도 전면범퍼에 적용을 피하는 추세입니다..",6
253,솔님은 방송너무잘하시네요 웬만한 연예인 보다 낫네요~~,11
254,GLS 너무 멋져요 정말 타고 싶다 솔님 항상 응원합니다 ~~~,2
255,뱀X730d 1년 6개월 사용중인데요.트렁크기능은 뱀x730d이 좋습니다.달리기 성능좋고 연비 좋아요.실내는 벤츠가 좋아보이네요.,1
256,09:43 아닠ㅋㅋㅋ요세 바빠서 영상 올라오면 나중에보기만 해두고 드디어 다 챙겨보는 중인데 비.피.디~멍청잌ㅋㅋㅋㅋㅋㅋㅋ갑자기 훅-들어와서 놀랬자나욬ㅋㅋㅋㅋ이런거 너무너무 좋아요💕,1
257,비피디 솔님 더운데 촬영하신다고 수고하셨어요 감사합니다 👍👍👍🚘🚘🚘,4
258,솔님은 고급차와 잘~ 어울리네요 GLS580 정말 고급스럽네요^^,8
259,영상 잘봤습니다 😆 저는 개인적으로 G바겐이 더 끌리네요😌,2
260,정말 멋진차 잘 보고 가요~~,3
261,갠적으론 gls는 화이트보단 블랙이나 네이비가 고급지던데요~^^   참고로 g바겐은 화이트가 예쁘고 ㅎ,2
262,요즘 유사유튜버가 많이생겨난듯...하지만 솔님만 못하지...Bpd는 솔님이1등공신인듯~~ 지성미가 넘쳐......,2
263,캬~~메르세데스 벤츠 멋찌저  G클래스에서 대형급  풀사이즈  SUV잇가요?굉장히 덩치가 그고 우람해서  온로드 오프로드 잘다닐꺼같아요  솔님꼐서 위낙예쁘시기에   저GLS580차량이  보디가드해주는 느낌이드내여,2
264,Amg63을 탔었는데 운전석은 정말 편한데 뒷자석은 장거리 정말불편함 힘은 수퍼 머물러에서 불나옴 팔고 서버반으로 바꿨는데 장거리 최고 수준,1
265,실물 봤는데 진짜 웅장함...세련되고,5
266,비피디 솔님 코로나 조심하세요 코로나 이겨내세요👍👍👍🚘🚘🚘😊😊😊,4
267,진짜 누가 사줘도 유지하기 빡세겠다 ㅋㅋ,7
268,큰 차 옆에서 다이어트 효과를 내는 솔님 출몰!!!,1
269,사고 싶다. 너무 사고 싶다.,1
270,저 이차 받을려고 기다리다가 탁송기사님이 당일 시원하게 범퍼와 번호판을 ㄱ자로 만들어 주셨습니다...ㅎㅎ그래서 전 s450 long 빌려서 타고있습니다;;,1
271,정말 이 SUV 없서서 못파는가요? 우리나라 돈 있는 분들이 많나바요^^. 걍 구경 잘 하고 가요 ㅋ.,3
272,3열은 의외로 디스커버리5보다 좁네요,1
273,솔님과 비피디님과 함께 라면 18분이 순삭되는구나.. 방향키가 필요없음,3
274,GLS 580 고성능 AMG만 있으면 G바겐 AMG잡는건 시간문제 ㅋㅋㅋㅋ 솔님 너 이쁘시네요 ❤️💙💚,4
275,정말 넓군요 와우,3
276,GLS580 무난하면서 고급진 느낌이에요 GLS 마이바흐는 더 좋겠지요~^^,8
277,올블랙이라 그런가 실내가 생각보단 안고급스럽네요. 그래도 갖고싶다 ㅜㅜ,1
278,패밀리카는 gls가 최고인 것 같아요❤️,3
279,웅장하네요... 그런데.. 센터페시아 디자인은 네비만 커졌지 너무 올드한 느낌이 드네요,2
280,gls580 멋져요솔님 매력쩔어요잼잇어요~,3
281,제가 원하는 디자인이네요. 좋아하는 디자인  가격이 조금 세네..,1
282,솔님 매력 뿜뿜 ~^^,5
283,펀드니 주식이니 코인이니 다필요없는거같음 어렵기만하고 ㅠ 뱤/캬라/퓰/뱅/은 1도없음 진짜 너무 편하고 빠르고 ...ㄷㄷ,1
284,이래도 되나싶다 헉,1
285,없어서 못 파는 차인데 구하기 정말 어려웠다..?많이 생산을 못하나..?,3
286,코빅 볼이유가 없어짐ㅋㅋㅋㅋㅋㅋ솔님이 다 하는 비피디 💕,7
287,나중에 마이바흐 S 클래스 리뷰를 기대할게요~^^,3
288,Gls보면 모트라인에서 겅충겅충하면서 차선변경하는 장면이 떠올라요 ㅋㅋㅋㅋ,2
289,앙!!!에서 몽총이로 바꼈네요ㅋㅋㅋㅋㅋㅋ17:46 솔님께서 요즘 스트레스를 많이 받으시는 건가요...?ㄷㄷㄷ,8
290,돈 없어서 못산다는 그 차 ! 돈있는부자들 많다... ㅎㅎㅎ 부럽,4
291,ㅎㅎ 솔님 인트로 복싱ㅎㅎ k7리뷰때도 그러신거같은데 ㅎㅎ 차가너무좋아서....넘사벽이네요~,3
292,요즘 솔님 이쁜신발 자주신고 오셔서 더 이쁘신거 같네요 ㅎㅎ,4
293,디자인이 예전디자인이군요,1
294,3열 공간은 엄청 넓네요,4
295,트렁크 문짝 높이조절 가능하죠~,1
296,❤️나는 그래도 G63……65좋아요 리뷰도항번더 하면좋겠어여 ㅋㅋ❤️ 👍,4
297,자고 일어나면 A/S들어가야하는 Gls580 이번 에어콘 수리만 8번째 지들도 이유를 모르는 차,1
298,gls보다 x7이 낫죠실물로 딱 봤을때gls는 크기만 크다라고 생각만 들고 x7는 진짜 존재감있고 웅장하고 마초같은 상남자디자인이라고 생각이 듭니다.이런말이 있죠 세단은 벤츠 suv는 bmw라고 생각하는 1인입니다.,13
299,근데 볼 때마다 느끼는건데...솔님..통뼈시다...ㅎㅎ 손목이랑 팔을 보면 확실히 통뼈,2
300,난 왜 한번씩  크다 얇다에 왜 ㅋㅋㅋㅋ리뷰 항상잘봅니다~^^,1
301,솔님의 에드립 팝콘 터지듯 터지네요..짱~,1
302,펀드니 주식이니 코인이니 다필요없는거같음 어렵기만하고 ㅠ 뱤/캬라/퓰/뱅/은 1도없음 진짜 너무 편하고 빠르고 ...ㄷㄷ,1
303,어엇 동작그만 ㅋㅋㅋㅋㅋㅋㅋ요즘 솔님 효과음버전이 다양합니다ㅋㅋㅋ계속업뎃부탁드려용,3
304,gls 처음에 봤을때는 gle인줄 알았는데 뒤에보니 gls580..그게 벌써 몇달전이람..,1
305,피디님 12만 돌파 구독자 선물로 🎁상큼솔님 목소리로 알람 한번 만들어주세요~ ⏰네~~~? 아침에 정말 기분좋게 일어날수 있을것 같아야 💕,3
306,너무큰듯 운전할라믄 사각지대 오져 ㅠ,3
307,솔님이랑 실탄사격 한번 가시죠 비피디님은하캠핑님이나 깡레이더님과 ㅋㅋ,2
308,솔님 Ufc 데뷔 언제 하나요? 헤드레스트 치는거 보니  론다로우지 정도는 씹어 먹을꺼 같은데,3
309,"벤츠gle,gls가죽 텍스처가 이상하더라구요 ㅠ 굉장히 싼티나보여요. 운전석 헤드레스트만 봐도...",1
310,솔님 패션 고급지다,7
311,연비 6.8키로...  이거 어쩔거냐... 실화냐? ㅋㅋ,1
312,살 수 없지만 산다해도 저희 아파트 주차장은 주차를 거의 할 수 없어요.....ㅋㅋ,6
313,주식좀 해볼까하고 찾아보는데 수익안나고 떨어져서 포기.. 그런와중에 뱤  캬 라 퓰 뱅  진짜 혜자 인정;;,1
314,5.2m ? ㄷㄷㄷㄷㄷ,4
315,좋은 구경하고 갑니다 16:26,2
